-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.11%       6.654ms        10.71%     672.682ms       1.502ms       0.000us         0.00%        3.326s       7.423ms           448  
                                   ConvolutionBackward0         0.04%       2.682ms        10.61%     666.028ms       1.487ms       0.000us         0.00%        3.326s       7.423ms           448  
                             aten::convolution_backward         2.24%     140.815ms        10.57%     663.346ms       1.481ms        3.287s        52.12%        3.326s       7.423ms           448  
                                           aten::conv2d         0.03%       1.612ms         3.89%     244.294ms     462.678us       0.000us         0.00%        2.128s       4.030ms           528  
                                      aten::convolution         0.06%       4.031ms         3.87%     242.682ms     459.625us       0.000us         0.00%        2.128s       4.030ms           528  
                                     aten::_convolution         0.13%       7.863ms         3.80%     238.651ms     451.991us       0.000us         0.00%        2.128s       4.030ms           528  
                                aten::cudnn_convolution         1.25%      78.753ms         3.06%     192.361ms     364.320us        1.981s        31.41%        1.981s       3.752ms           528  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.052s        16.68%        1.052s       3.058ms           344  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     970.049ms        15.38%     970.049ms       3.789ms           256  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     802.250ms        12.72%     802.250ms       4.775ms           168  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     513.390ms         8.14%     513.390ms       2.917ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     482.028ms         7.64%     482.028ms      10.042ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     365.679ms         5.80%     365.679ms      15.237ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     345.278ms         5.47%     345.278ms       2.158ms           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.986ms         2.85%     179.986ms     224.982us           800  
                                             aten::add_         0.48%      30.195ms         9.72%     610.383ms     175.802us     165.921ms         2.63%     165.921ms      47.788us          3472  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_n...         0.00%       0.000us         0.00%       0.000us       0.000us     159.428ms         2.53%     159.428ms       9.964ms            16  
