-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.38%      15.393ms        19.80%     811.362ms     724.430us       0.000us         0.00%        2.212s       1.975ms          1120  
                                   ConvolutionBackward0         0.15%       6.182ms        19.24%     788.466ms     703.987us       0.000us         0.00%        2.160s       1.929ms          1120  
                             aten::convolution_backward         4.33%     177.519ms        19.09%     782.284ms     698.468us        2.157s        45.78%        2.160s       1.929ms          1120  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us        1.418s        30.09%        1.418s       3.056ms           464  
                                           aten::conv2d         0.08%       3.435ms         4.44%     181.783ms     162.306us       0.000us         0.00%        1.417s       1.265ms          1120  
                                      aten::convolution         0.24%       9.869ms         4.35%     178.348ms     159.239us       0.000us         0.00%        1.417s       1.265ms          1120  
                                     aten::_convolution         0.21%       8.419ms         4.11%     168.479ms     150.428us       0.000us         0.00%        1.417s       1.265ms          1120  
                                aten::cudnn_convolution         2.60%     106.726ms         3.68%     150.776ms     134.621us        1.416s        30.06%        1.416s       1.264ms          1120  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     423.951ms         9.00%     423.951ms     154.052us          2752  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.22%       8.905ms         5.71%     234.072ms     340.221us       0.000us         0.00%     318.407ms     462.801us           688  
                                CudnnBatchNormBackward0         0.08%       3.315ms         5.49%     225.167ms     327.278us       0.000us         0.00%     318.407ms     462.801us           688  
                        aten::cudnn_batch_norm_backward         0.53%      21.877ms         5.41%     221.852ms     322.459us     318.407ms         6.76%     318.407ms     462.801us           688  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     273.384ms         5.80%     273.384ms     976.371us           280  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     266.604ms         5.66%     266.604ms     132.771us          2008  
                   volta_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     263.083ms         5.58%     263.083ms     106.425us          2472  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     218.631ms         4.64%     218.631ms     354.920us           616  
                                       aten::batch_norm         0.03%       1.340ms         1.39%      57.091ms      82.981us       0.000us         0.00%     201.340ms     292.645us           688  
                           aten::_batch_norm_impl_index         0.05%       2.138ms         1.36%      55.751ms      81.033us       0.000us         0.00%     201.340ms     292.645us           688  
