-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.25%      62.933ms        13.00%     655.698ms     224.554us       0.000us         0.00%        1.846s     632.305us          2920  
                                         AddmmBackward0         0.85%      42.763ms         8.45%     426.114ms     145.929us       0.000us         0.00%        1.770s     606.097us          2920  
                                               aten::mm         4.18%     211.079ms         6.36%     321.062ms      54.976us        1.770s        32.79%        1.770s     303.049us          5840  
                                           aten::linear         0.58%      29.122ms         6.73%     339.422ms     114.670us       0.000us         0.00%        1.041s     351.658us          2960  
                                            aten::addmm         3.37%     169.991ms         5.03%     253.855ms      85.762us        1.041s        19.28%        1.041s     351.658us          2960  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     637.891ms        11.82%     637.891ms     265.788us          2400  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     598.033ms        11.08%     598.033ms     207.650us          2880  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     575.647ms        10.66%     575.647ms     239.853us          2400  
                                              aten::bmm         1.76%      88.922ms         2.36%     118.950ms      41.302us     551.788ms        10.22%     551.788ms     191.593us          2880  
                                              aten::mul         1.47%      74.182ms         2.25%     113.317ms      28.587us     473.754ms         8.78%     473.754ms     119.514us          3964  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     376.165ms         6.97%     376.165ms      62.778us          5992  
      autograd::engine::evaluate_function: BmmBackward0         0.24%      12.297ms         2.11%     106.218ms     110.644us       0.000us         0.00%     362.382ms     377.481us           960  
                                           BmmBackward0         0.18%       9.039ms         1.86%      93.921ms      97.834us       0.000us         0.00%     362.382ms     377.481us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     350.417ms         6.49%     350.417ms     146.007us          2400  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     307.319ms         5.69%     307.319ms     640.248us           480  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     300.339ms         5.56%     300.339ms     625.706us           480  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     283.035ms         5.24%     283.035ms     589.656us           480  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     271.875ms         5.04%     271.875ms     566.406us           480  
                                              aten::add         1.87%      94.336ms         2.82%     142.109ms      29.337us     266.998ms         4.95%     266.998ms      55.119us          4844  
