-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.13%      20.171ms        24.25%     432.746ms     187.824us     824.055ms        44.85%     824.055ms     357.663us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     824.055ms        44.85%     824.055ms     357.663us          2304  
                                Optimizer.step#SGD.step         0.92%      16.457ms        26.77%     477.676ms       7.464ms       0.000us         0.00%     737.774ms      11.528ms            64  
                                           aten::linear         0.11%       2.005ms        15.03%     268.252ms     698.573us       0.000us         0.00%     378.127ms     984.706us           384  
                                            aten::addmm         1.44%      25.661ms        14.66%     261.604ms     681.260us     378.127ms        20.58%     378.127ms     984.706us           384  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     369.911ms        20.13%     369.911ms       1.445ms           256  
autograd::engine::evaluate_function: torch::autograd...         0.29%       5.097ms        12.04%     214.832ms     279.729us       0.000us         0.00%     274.966ms     358.029us           768  
                        torch::autograd::AccumulateGrad         0.26%       4.559ms        11.75%     209.735ms     273.092us       0.000us         0.00%     274.966ms     358.029us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.42%       7.505ms        17.72%     316.205ms     823.451us       0.000us         0.00%     218.067ms     567.883us           384  
                                         AddmmBackward0         0.29%       5.118ms         5.78%     103.194ms     268.734us       0.000us         0.00%     209.738ms     546.193us           384  
                                               aten::mm         1.48%      26.350ms         5.06%      90.356ms     128.347us     209.738ms        11.42%     209.738ms     297.923us           704  
                                             aten::mul_         0.43%       7.656ms        13.09%     233.563ms     304.118us     188.685ms        10.27%     188.685ms     245.684us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     188.685ms        10.27%     188.685ms     245.684us           768  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     131.209ms         7.14%     131.209ms       1.025ms           128  
                                            aten::fill_         0.29%       5.191ms         2.44%      43.588ms      48.647us      92.895ms         5.06%      92.895ms     103.677us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      92.895ms         5.06%      92.895ms     103.677us           896  
                                            aten::zero_         0.25%       4.510ms         2.64%      47.083ms      49.045us       0.000us         0.00%      92.825ms      96.693us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.26%       4.570ms         2.21%      39.379ms     615.297us       0.000us         0.00%      87.644ms       1.369ms            64  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      74.486ms         4.05%      74.486ms     387.948us           192  
