-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      11.272ms         2.03%      11.272ms       1.925us          5856  
                                             aten::mul_         3.41%      46.972ms         6.03%      83.096ms      14.268us       8.447ms         1.52%       8.447ms       1.450us          5824  
           volta_scudnn_128x32_3dconv_fprop_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       8.108ms         1.46%       8.108ms      84.458us            96  
void cudnn::winograd_nonfused::winogradForwardData4x...         0.00%       0.000us         0.00%       0.000us       0.000us       8.024ms         1.44%       8.024ms      14.329us           560  
             volta_scudnn_128x128_stridedB_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       6.562ms         1.18%       6.562ms      58.589us           112  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.550ms         1.18%       6.550ms       2.249us          2912  
                                         aten::addcdiv_         1.90%      26.121ms         3.18%      43.800ms      15.041us       6.548ms         1.18%       6.548ms       2.249us          2912  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       6.236ms         1.12%       6.236ms      27.839us           224  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.996ms         1.08%       5.996ms     374.750us            16  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us       5.991ms         1.08%       5.991ms     748.875us             8  
autograd::engine::evaluate_function: torch::autograd...         0.99%      13.590ms         5.25%      72.293ms      24.826us       0.000us         0.00%       5.546ms       1.905us          2912  
