-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.60%      61.106ms         6.42%     650.283ms     222.700us       0.000us         0.00%        3.565s       1.221ms          2920  
                                         AddmmBackward0         0.41%      41.705ms         4.17%     422.378ms     144.650us       0.000us         0.00%        3.437s       1.177ms          2920  
                                               aten::mm         2.07%     209.656ms         3.15%     319.427ms      54.696us        3.437s        33.49%        3.437s     588.456us          5840  
                                           aten::linear         0.29%      29.740ms         3.50%     355.043ms     119.947us       0.000us         0.00%        1.928s     651.442us          2960  
                                            aten::addmm         1.78%     180.650ms         2.64%     267.283ms      90.298us        1.928s        18.79%        1.928s     651.442us          2960  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us        1.745s        17.01%        1.745s     597.645us          2920  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.194s        11.64%        1.194s       1.244ms           960  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us        1.138s        11.09%        1.138s     474.261us          2400  
                                              aten::bmm         0.92%      93.065ms         1.22%     123.555ms      42.901us        1.090s        10.62%        1.090s     378.400us          2880  
                                              aten::mul         0.74%      74.617ms         1.15%     116.755ms      29.454us     937.187ms         9.13%     937.187ms     236.425us          3964  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     724.882ms         7.06%     724.882ms     120.975us          5992  
      autograd::engine::evaluate_function: BmmBackward0         0.14%      14.134ms         1.07%     107.983ms     112.482us       0.000us         0.00%     703.714ms     733.035us           960  
                                           BmmBackward0         0.09%       9.146ms         0.93%      93.849ms      97.759us       0.000us         0.00%     703.714ms     733.035us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     693.798ms         6.76%     693.798ms     289.082us          2400  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     640.130ms         6.24%     640.130ms     333.401us          1920  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     551.774ms         5.38%     551.774ms       1.150ms           480  
                                              aten::add         0.97%      97.798ms         1.46%     148.220ms      28.703us     528.400ms         5.15%     528.400ms     102.324us          5164  
                                              aten::div         0.42%      42.543ms         0.62%      63.312ms      29.864us     462.028ms         4.50%     462.028ms     217.938us          2120  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     461.659ms         4.50%     461.659ms     480.895us           960  
