-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         0.47%       1.565ms        75.96%     252.867ms       1.580ms     149.298ms        48.16%     149.298ms     933.112us           160  
                                               aten::to         0.10%     348.000us        76.45%     254.517ms       1.767ms       0.000us         0.00%     146.226ms       1.015ms           144  
                                         aten::_to_copy         0.25%     824.000us        76.35%     254.169ms       1.869ms       0.000us         0.00%     146.226ms       1.075ms           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     141.548ms        45.66%     141.548ms       4.423ms            32  
                                           aten::conv2d         0.18%     610.000us         8.20%      27.304ms     126.407us       0.000us         0.00%      89.145ms     412.708us           216  
                                      aten::convolution         0.27%     914.000us         8.02%      26.694ms     123.583us       0.000us         0.00%      89.145ms     412.708us           216  
                                     aten::_convolution         0.42%       1.384ms         7.74%      25.780ms     119.352us       0.000us         0.00%      89.145ms     412.708us           216  
                                aten::cudnn_convolution         5.39%      17.944ms         6.97%      23.220ms     107.500us      81.802ms        26.39%      81.802ms     378.713us           216  
                                             aten::relu         0.25%     827.000us         1.39%       4.631ms      24.120us       0.000us         0.00%      15.760ms      82.083us           192  
                                        aten::clamp_min         0.74%       2.458ms         1.14%       3.804ms      19.812us      15.760ms         5.08%      15.760ms      82.083us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.760ms         5.08%      15.760ms      82.083us           192  
                                       aten::batch_norm         0.11%     353.000us         2.89%       9.608ms      57.190us       0.000us         0.00%      14.342ms      85.369us           168  
                           aten::_batch_norm_impl_index         0.13%     443.000us         2.78%       9.255ms      55.089us       0.000us         0.00%      14.342ms      85.369us           168  
                                 aten::cudnn_batch_norm         1.27%       4.217ms         2.65%       8.812ms      52.452us      14.342ms         4.63%      14.342ms      85.369us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us      14.342ms         4.63%      14.342ms      85.369us           168  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      14.030ms         4.53%      14.030ms     194.861us            72  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      14.009ms         4.52%      14.009ms     350.225us            40  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      12.741ms         4.11%      12.741ms     144.784us            88  
                                             aten::add_         0.43%       1.416ms         0.67%       2.235ms      19.955us      12.732ms         4.11%      12.732ms     113.679us           112  
