-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.17%      12.458ms        12.88%     137.382ms     232.064us       0.000us         0.00%     231.383ms     390.850us           592  
                                         AddmmBackward0         0.84%       8.935ms         8.62%      91.929ms     155.285us       0.000us         0.00%     221.178ms     373.611us           592  
                                               aten::mm         4.20%      44.777ms         6.62%      70.601ms      59.629us     221.178ms        31.80%     221.178ms     186.806us          1184  
                               Optimizer.step#Adam.step         9.40%     100.290ms        31.50%     336.031ms      42.004ms       0.000us         0.00%     152.548ms      19.069ms             8  
                                           aten::linear         0.55%       5.820ms         6.79%      72.400ms     122.297us       0.000us         0.00%     126.545ms     213.758us           592  
                                            aten::addmm         3.36%      35.844ms         5.28%      56.369ms      95.218us     126.545ms        18.20%     126.545ms     213.758us           592  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      97.396ms        14.00%      97.396ms     169.090us           576  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      75.107ms        10.80%      75.107ms     153.908us           488  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      74.849ms        10.76%      74.849ms      13.049us          5736  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      69.503ms         9.99%      69.503ms     144.798us           480  
                                             aten::add_         4.52%      48.208ms         9.23%      98.485ms      15.544us      51.038ms         7.34%      51.038ms       8.055us          6336  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      51.001ms         7.33%      51.001ms     490.394us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      46.913ms         6.75%      46.913ms       8.805us          5328  
                                              aten::add         3.70%      39.452ms         5.72%      60.971ms      20.598us      38.101ms         5.48%      38.101ms      12.872us          2960  
                                             aten::mul_         2.06%      21.982ms         3.96%      42.235ms      13.332us      29.286ms         4.21%      29.286ms       9.244us          3168  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      27.604ms         3.97%      27.604ms     287.542us            96  
                                         aten::addcdiv_         1.21%      12.897ms         2.11%      22.554ms      14.239us      27.323ms         3.93%      27.323ms      17.249us          1584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.323ms         3.93%      27.323ms      17.249us          1584  
                                              aten::div         3.66%      39.089ms         5.59%      59.630ms      20.365us      26.757ms         3.85%      26.757ms       9.138us          2928  
