-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.00%     637.000us        35.20%      22.410ms     103.750us       0.000us         0.00%      12.929ms      59.856us           216  
                                      aten::convolution         1.43%     910.000us        34.20%      21.773ms     100.801us       0.000us         0.00%      12.929ms      59.856us           216  
                                     aten::_convolution         2.12%       1.351ms        32.77%      20.863ms      96.588us       0.000us         0.00%      12.929ms      59.856us           216  
                                aten::cudnn_convolution        22.92%      14.593ms        28.89%      18.389ms      85.134us      12.692ms        72.01%      12.692ms      58.759us           216  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       5.985ms        33.96%       5.985ms      57.548us           104  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       1.888ms        10.71%       1.888ms      29.500us            64  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.888ms        10.71%       1.888ms      78.667us            24  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.645ms         9.33%       1.645ms      15.817us           104  
                                           aten::linear         0.26%     163.000us         5.61%       3.571ms      89.275us       0.000us         0.00%       1.216ms      30.400us            40  
                                            aten::addmm         3.12%       1.987ms         4.93%       3.136ms      78.400us       1.216ms         6.90%       1.216ms      30.400us            40  
                                            aten::copy_         1.90%       1.211ms        13.52%       8.604ms      53.775us     924.000us         5.24%     924.000us       5.775us           160  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     884.000us         5.02%     884.000us      55.250us            16  
                                               aten::to         0.53%     336.000us        15.73%      10.014ms      69.542us       0.000us         0.00%     812.000us       5.639us           144  
                                         aten::_to_copy         1.17%     744.000us        15.20%       9.678ms      71.162us       0.000us         0.00%     812.000us       5.971us           136  
                                       aten::batch_norm         0.61%     388.000us        17.88%      11.382ms      67.750us       0.000us         0.00%     684.000us       4.071us           168  
                           aten::_batch_norm_impl_index         0.66%     422.000us        17.27%      10.994ms      65.440us       0.000us         0.00%     684.000us       4.071us           168  
                                 aten::cudnn_batch_norm         6.62%       4.217ms        16.61%      10.572ms      62.929us     684.000us         3.88%     684.000us       4.071us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     684.000us         3.88%     684.000us       4.071us           168  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us     577.000us         3.27%     577.000us      18.031us            32  
