-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         1.63%      22.332ms        21.01%     288.445ms     125.193us     822.955ms        57.11%     822.955ms     357.185us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     822.955ms        57.11%     822.955ms     357.185us          2304  
                                Optimizer.step#SGD.step         1.08%      14.799ms        29.15%     400.141ms       6.252ms       0.000us         0.00%     736.699ms      11.511ms            64  
autograd::engine::evaluate_function: torch::autograd...         0.62%       8.502ms         3.00%      41.245ms      53.704us       0.000us         0.00%     274.580ms     357.526us           768  
                        torch::autograd::AccumulateGrad         0.54%       7.356ms         2.38%      32.743ms      42.634us       0.000us         0.00%     274.580ms     357.526us           768  
                                             aten::mul_         0.42%       5.715ms         8.90%     122.205ms     159.121us     188.324ms        13.07%     188.324ms     245.214us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     188.324ms        13.07%     188.324ms     245.214us           768  
    autograd::engine::evaluate_function: AddmmBackward0         0.87%      11.930ms         8.73%     119.844ms     312.094us       0.000us         0.00%     165.077ms     429.888us           384  
                                         AddmmBackward0         0.59%       8.060ms         5.64%      77.437ms     201.659us       0.000us         0.00%     160.687ms     418.456us           384  
                                               aten::mm         2.72%      37.356ms         4.12%      56.515ms      80.277us     160.687ms        11.15%     160.687ms     228.249us           704  
                                           aten::linear         0.14%       1.901ms         4.69%      64.336ms     167.542us       0.000us         0.00%     138.563ms     360.841us           384  
                                            aten::addmm         1.81%      24.878ms         4.22%      57.923ms     150.841us     138.563ms         9.62%     138.563ms     360.841us           384  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     133.959ms         9.30%     133.959ms     697.703us           192  
                                            aten::fill_         0.39%       5.314ms        20.94%     287.482ms     320.850us      89.145ms         6.19%      89.145ms      99.492us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      89.145ms         6.19%      89.145ms      99.492us           896  
                                            aten::zero_         0.33%       4.549ms        21.20%     291.112ms     303.242us       0.000us         0.00%      89.065ms      92.776us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.32%       4.459ms        21.34%     292.982ms       4.578ms       0.000us         0.00%      87.892ms       1.373ms            64  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      56.959ms         3.95%      56.959ms     889.984us            64  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      51.898ms         3.60%      51.898ms     810.906us            64  
