-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.19%     613.000us        38.76%      20.013ms      92.653us       0.000us         0.00%      11.761ms      54.449us           216  
                                      aten::convolution         1.66%     858.000us        37.57%      19.400ms      89.815us       0.000us         0.00%      11.761ms      54.449us           216  
                                     aten::_convolution         2.44%       1.262ms        35.91%      18.542ms      85.843us       0.000us         0.00%      11.761ms      54.449us           216  
                                aten::cudnn_convolution        25.15%      12.986ms        31.36%      16.195ms      74.977us      11.609ms        76.30%      11.609ms      53.745us           216  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       5.232ms        34.39%       5.232ms      72.667us            72  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       3.979ms        26.15%       3.979ms      45.216us            88  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.537ms        10.10%       1.537ms      21.347us            72  
                                           aten::linear         0.30%     155.000us         6.40%       3.306ms      82.650us       0.000us         0.00%       1.146ms      28.650us            40  
                                            aten::addmm         3.44%       1.776ms         5.58%       2.882ms      72.050us       1.146ms         7.53%       1.146ms      28.650us            40  
                        volta_sgemm_128x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     671.000us         4.41%     671.000us      83.875us             8  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     636.000us         4.18%     636.000us      13.250us            48  
                                       aten::batch_norm         0.67%     347.000us        17.52%       9.046ms      53.845us       0.000us         0.00%     514.000us       3.060us           168  
                           aten::_batch_norm_impl_index         0.78%     402.000us        16.85%       8.699ms      51.780us       0.000us         0.00%     514.000us       3.060us           168  
                                 aten::cudnn_batch_norm         7.45%       3.848ms        16.07%       8.297ms      49.387us     514.000us         3.38%     514.000us       3.060us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     514.000us         3.38%     514.000us       3.060us           168  
                                            aten::copy_         2.19%       1.130ms         7.69%       3.971ms      24.819us     412.000us         2.71%     412.000us       2.575us           160  
                                             aten::relu         1.60%     826.000us         8.63%       4.454ms      23.198us       0.000us         0.00%     400.000us       2.083us           192  
                                        aten::clamp_min         4.49%       2.316ms         7.03%       3.628ms      18.896us     400.000us         2.63%     400.000us       2.083us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     400.000us         2.63%     400.000us       2.083us           192  
