-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.11%       6.938ms        10.62%     669.290ms       1.494ms       0.000us         0.00%        3.341s       7.457ms           448  
                                   ConvolutionBackward0         0.04%       2.713ms        10.51%     662.352ms       1.478ms       0.000us         0.00%        3.341s       7.457ms           448  
                             aten::convolution_backward         2.26%     142.536ms        10.47%     659.639ms       1.472ms        3.302s        52.16%        3.341s       7.457ms           448  
                                           aten::conv2d         0.03%       1.624ms         3.90%     245.541ms     465.040us       0.000us         0.00%        2.136s       4.045ms           528  
                                      aten::convolution         0.06%       4.079ms         3.87%     243.917ms     461.964us       0.000us         0.00%        2.136s       4.045ms           528  
                                     aten::_convolution         0.08%       5.218ms         3.81%     239.838ms     454.239us       0.000us         0.00%        2.136s       4.045ms           528  
                                aten::cudnn_convolution         1.26%      79.168ms         3.07%     193.293ms     366.085us        1.989s        31.41%        1.989s       3.767ms           528  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.057s        16.69%        1.057s       3.071ms           344  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     975.034ms        15.40%     975.034ms       3.809ms           256  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     806.506ms        12.74%     806.506ms       4.801ms           168  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     514.296ms         8.12%     514.296ms       2.922ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     484.279ms         7.65%     484.279ms      10.089ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     367.244ms         5.80%     367.244ms      15.302ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     347.432ms         5.49%     347.432ms       2.171ms           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.923ms         2.84%     179.923ms     224.904us           800  
                                             aten::add_         0.49%      30.928ms         9.73%     612.830ms     176.506us     165.853ms         2.62%     165.853ms      47.769us          3472  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_n...         0.00%       0.000us         0.00%       0.000us       0.000us     159.402ms         2.52%     159.402ms       9.963ms            16  
