-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.36%      20.618ms        23.76%     359.698ms     449.623us       0.000us         0.00%     923.896ms       1.155ms           800  
                                   ConvolutionBackward0         0.63%       9.510ms        22.39%     339.080ms     423.850us       0.000us         0.00%     923.896ms       1.155ms           800  
                             aten::convolution_backward        14.82%     224.416ms        21.77%     329.570ms     411.962us     923.896ms        68.98%     923.896ms       1.155ms           800  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     427.322ms        31.91%     427.322ms       2.671ms           160  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     328.948ms        24.56%     328.948ms     632.592us           520  
                                      aten::convolution         0.46%       6.895ms         7.25%     109.731ms     137.164us       0.000us         0.00%     273.468ms     341.835us           800  
                                     aten::_convolution         0.34%       5.134ms         6.79%     102.836ms     128.545us       0.000us         0.00%     273.468ms     341.835us           800  
                                           aten::conv2d         0.13%       2.002ms         5.48%      82.950ms     138.250us       0.000us         0.00%     145.070ms     241.783us           600  
                                aten::cudnn_convolution         3.78%      57.205ms         4.74%      71.746ms     119.577us     145.070ms        10.83%     145.070ms     241.783us           600  
                                 aten::conv_transpose2d         0.05%     810.000us         1.95%      29.593ms     147.965us       0.000us         0.00%     128.398ms     641.990us           200  
                      aten::cudnn_convolution_transpose         1.19%      18.045ms         1.71%      25.956ms     129.780us     128.398ms         9.59%     128.398ms     641.990us           200  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us      98.609ms         7.36%      98.609ms     616.306us           160  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      97.236ms         7.26%      97.236ms     303.863us           320  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      66.368ms         4.96%      66.368ms     207.400us           320  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us      54.002ms         4.03%      54.002ms     337.512us           160  
                               Optimizer.step#Adam.step         4.02%      60.934ms        12.81%     193.929ms       2.424ms       0.000us         0.00%      39.999ms     499.988us            80  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.92%      13.963ms         5.94%      89.877ms     172.840us       0.000us         0.00%      25.593ms      49.217us           520  
                                CudnnBatchNormBackward0         0.33%       4.991ms         5.01%      75.914ms     145.988us       0.000us         0.00%      25.593ms      49.217us           520  
