-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.18%       8.430ms         8.34%     389.538ms       1.014ms       0.000us         0.00%        1.403s       3.653ms           384  
                                         AddmmBackward0         0.12%       5.755ms         5.33%     248.868ms     648.094us       0.000us         0.00%        1.354s       3.526ms           384  
                                               aten::mm         0.62%      28.909ms         5.02%     234.595ms     333.232us        1.354s        28.65%        1.354s       1.923ms           704  
                                           aten::linear         0.04%       1.801ms        20.77%     969.565ms       2.525ms       0.000us         0.00%        1.134s       2.954ms           384  
                                            aten::addmm         0.54%      25.305ms        20.63%     963.160ms       2.508ms        1.134s        24.00%        1.134s       2.954ms           384  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.079s        22.83%        1.079s       8.431ms           128  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     862.870ms        18.26%     862.870ms       2.247ms           384  
                                             aten::add_         0.44%      20.658ms        13.11%     612.172ms     265.700us     821.263ms        17.38%     821.263ms     356.451us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     821.263ms        17.38%     821.263ms     356.451us          2304  
                                Optimizer.step#SGD.step         0.38%      17.571ms        15.80%     737.952ms      11.530ms       0.000us         0.00%     735.028ms      11.485ms            64  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     480.782ms        10.17%     480.782ms       7.512ms            64  
                                aten::mse_loss_backward         0.04%       1.697ms         0.14%       6.712ms      52.438us     135.345ms         2.86%     313.608ms       2.450ms           128  
autograd::engine::evaluate_function: torch::autograd...         0.12%       5.640ms        12.30%     574.450ms     747.982us       0.000us         0.00%     274.152ms     356.969us           768  
                        torch::autograd::AccumulateGrad         0.11%       5.159ms        12.18%     568.810ms     740.638us       0.000us         0.00%     274.152ms     356.969us           768  
                                              aten::mul         0.05%       2.448ms         0.08%       3.589ms      28.039us     271.723ms         5.75%     271.723ms       2.123ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     271.723ms         5.75%     271.723ms       2.123ms           128  
                                             aten::mul_         0.17%       7.782ms        14.39%     671.778ms     874.711us     187.917ms         3.98%     187.917ms     244.684us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     187.917ms         3.98%     187.917ms     244.684us           768  
                                         aten::mse_loss         0.05%       2.184ms         0.13%       6.052ms      94.562us     135.862ms         2.87%     179.213ms       2.800ms            64  
