-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.26%       7.046ms         7.68%     205.921ms     459.645us       0.000us         0.00%        1.482s       3.309ms           448  
                                   ConvolutionBackward0         0.10%       2.810ms         7.42%     198.875ms     443.917us       0.000us         0.00%        1.482s       3.309ms           448  
                             aten::convolution_backward         5.37%     144.028ms         7.31%     196.065ms     437.645us        1.464s        54.09%        1.482s       3.309ms           448  
                                           aten::conv2d         0.06%       1.551ms         7.29%     195.395ms     370.066us       0.000us         0.00%     855.574ms       1.620ms           528  
                                      aten::convolution         0.15%       4.043ms         7.23%     193.844ms     367.129us       0.000us         0.00%     855.574ms       1.620ms           528  
                                     aten::_convolution         0.19%       5.203ms         7.08%     189.801ms     359.472us       0.000us         0.00%     855.574ms       1.620ms           528  
                                aten::cudnn_convolution         3.09%      82.875ms         5.05%     135.394ms     256.428us     796.589ms        29.44%     796.589ms       1.509ms           528  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     549.607ms        20.31%     549.607ms       1.636ms           336  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     371.968ms        13.75%     371.968ms       1.192ms           312  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     276.325ms        10.21%     276.325ms       2.032ms           136  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     228.643ms         8.45%     228.643ms       4.083ms            56  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     204.486ms         7.56%     204.486ms       8.520ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     149.115ms         5.51%     149.115ms       1.165ms           128  
void cudnn::detail::dgrad_alg1_engine<float, 128, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     110.548ms         4.09%     110.548ms       2.303ms            48  
                                             aten::add_         1.06%      28.485ms        12.15%     325.791ms      93.834us      78.486ms         2.90%      78.486ms      22.605us          3472  
                  volta_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      76.414ms         2.82%      76.414ms       3.184ms            24  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      72.400ms         2.68%      72.400ms      90.500us           800  
