-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.46%      16.353ms        30.43%     339.999ms     303.571us       0.000us         0.00%     333.042ms     297.359us          1120  
                                   ConvolutionBackward0         0.58%       6.450ms        28.44%     317.689ms     283.651us       0.000us         0.00%     331.735ms     296.192us          1120  
                             aten::convolution_backward        15.89%     177.481ms        27.86%     311.239ms     277.892us     329.340ms        62.12%     331.735ms     296.192us          1120  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     133.404ms        25.16%     133.404ms      32.697us          4080  
                                           aten::conv2d         0.31%       3.473ms        15.09%     168.589ms     150.526us       0.000us         0.00%     113.740ms     101.554us          1120  
                                      aten::convolution         0.89%       9.915ms        14.78%     165.116ms     147.425us       0.000us         0.00%     113.740ms     101.554us          1120  
                                     aten::_convolution         0.77%       8.603ms        13.89%     155.201ms     138.572us       0.000us         0.00%     113.740ms     101.554us          1120  
                                aten::cudnn_convolution         9.12%     101.895ms        12.29%     137.311ms     122.599us     112.511ms        21.22%     112.511ms     100.456us          1120  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us      50.655ms         9.56%      50.655ms      19.849us          2552  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      41.120ms         7.76%      41.120ms      20.316us          2024  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      39.753ms         7.50%      39.753ms      19.487us          2040  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      33.749ms         6.37%      33.749ms       2.490us         13552  
                                Optimizer.step#SGD.step         6.40%      71.494ms        21.02%     234.846ms      29.356ms       0.000us         0.00%      30.367ms       3.796ms             8  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      25.833ms         4.87%      25.833ms      54.731us           472  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      23.875ms         4.50%      23.875ms      80.659us           296  
                                             aten::add_         6.85%      76.546ms        12.26%     136.916ms      13.465us      23.533ms         4.44%      23.533ms       2.314us         10168  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      17.983ms         3.39%      17.983ms      43.228us           416  
