-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.06%      10.111ms        23.21%     221.374ms     341.627us       0.000us         0.00%     614.296ms     947.988us           648  
                                   ConvolutionBackward0         0.39%       3.751ms        22.14%     211.100ms     325.772us       0.000us         0.00%     613.532ms     946.809us           648  
                             aten::convolution_backward        12.63%     120.471ms        21.74%     207.349ms     319.983us     600.116ms        52.32%     613.532ms     946.809us           648  
                                           aten::conv2d         0.22%       2.111ms        13.42%     127.964ms     197.475us       0.000us         0.00%     227.107ms     350.474us           648  
                                      aten::convolution         0.62%       5.919ms        13.20%     125.853ms     194.218us       0.000us         0.00%     227.107ms     350.474us           648  
                                     aten::_convolution         0.73%       6.923ms        12.58%     119.934ms     185.083us       0.000us         0.00%     227.107ms     350.474us           648  
                                aten::cudnn_convolution         7.56%      72.083ms        10.37%      98.930ms     152.670us     208.356ms        18.17%     208.356ms     321.537us           648  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     121.109ms        10.56%     121.109ms     946.164us           128  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      94.334ms         8.22%      94.334ms     561.512us           168  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      87.323ms         7.61%      87.323ms       9.755us          8952  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      87.160ms         7.60%      87.160ms     247.614us           352  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      82.328ms         7.18%      82.328ms     153.597us           536  
                                              aten::mul         3.53%      33.705ms         5.23%      49.902ms      20.932us      78.502ms         6.84%      78.502ms      32.929us          2384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      75.721ms         6.60%      75.721ms      18.098us          4184  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      65.121ms         5.68%      65.121ms      56.924us          1144  
      autograd::engine::evaluate_function: MulBackward0         1.05%       9.983ms         5.48%      52.259ms      38.653us       0.000us         0.00%      64.456ms      47.675us          1352  
                                Optimizer.step#SGD.step         5.24%      49.994ms        28.60%     272.730ms      34.091ms       0.000us         0.00%      61.108ms       7.638ms             8  
                                           MulBackward0         0.40%       3.857ms         3.77%      35.978ms      26.611us       0.000us         0.00%      57.519ms      42.544us          1352  
