-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.28%      10.447ms         8.75%     329.133ms     507.921us       0.000us         0.00%        1.388s       2.143ms           648  
                                   ConvolutionBackward0         0.11%       4.268ms         8.07%     303.781ms     468.798us       0.000us         0.00%        1.380s       2.129ms           648  
                             aten::convolution_backward         2.43%      91.270ms         7.96%     299.513ms     462.211us        1.378s        36.12%        1.380s       2.129ms           648  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.16%       6.087ms         1.22%      45.761ms     116.737us       0.000us         0.00%     587.617ms       1.499ms           392  
                                CudnnBatchNormBackward0         0.06%       2.162ms         1.05%      39.674ms     101.209us       0.000us         0.00%     587.617ms       1.499ms           392  
                        aten::cudnn_batch_norm_backward         0.40%      14.968ms         1.00%      37.512ms      95.694us     587.617ms        15.40%     587.617ms       1.499ms           392  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     412.078ms        10.80%     412.078ms       3.219ms           128  
                                           aten::conv2d         0.06%       2.070ms         1.98%      74.478ms     114.935us       0.000us         0.00%     378.516ms     584.130us           648  
                                      aten::convolution         0.16%       6.010ms         1.92%      72.408ms     111.741us       0.000us         0.00%     378.516ms     584.130us           648  
                                     aten::_convolution         0.14%       5.265ms         1.76%      66.398ms     102.466us       0.000us         0.00%     378.516ms     584.130us           648  
                                            aten::silu_         0.13%       4.885ms         0.55%      20.582ms      52.505us     181.789ms         4.77%     362.962ms     925.923us           392  
                                       aten::batch_norm         0.02%     833.000us         0.89%      33.455ms      85.344us       0.000us         0.00%     362.901ms     925.768us           392  
                           aten::_batch_norm_impl_index         0.03%       1.145ms         0.87%      32.622ms      83.219us       0.000us         0.00%     362.901ms     925.768us           392  
                                 aten::cudnn_batch_norm         0.40%      14.863ms         0.84%      31.477ms      80.298us     362.901ms         9.51%     362.901ms     925.768us           392  
     autograd::engine::evaluate_function: SiluBackward0         0.10%       3.900ms         0.86%      32.219ms      82.191us       0.000us         0.00%     265.391ms     677.018us           392  
                                          SiluBackward0         0.04%       1.412ms         0.75%      28.319ms      72.242us       0.000us         0.00%     265.391ms     677.018us           392  
                                    aten::silu_backward         0.17%       6.239ms         0.72%      26.907ms      68.640us     265.391ms         6.96%     265.391ms     677.018us           392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     265.391ms         6.96%     265.391ms     677.018us           392  
                                              aten::mul         0.17%       6.516ms         0.28%      10.650ms      27.734us     234.303ms         6.14%     234.303ms     610.164us           384  
