-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: _ReversibleFunc...         0.00%     175.000us        66.24%        4.644s     580.485ms       0.000us         0.00%        4.945s     618.128ms             8  
                            _ReversibleFunctionBackward         1.36%      95.300ms        66.23%        4.644s     580.463ms       0.000us         0.00%        4.945s     618.128ms             8  
                                    _ReversibleFunction         0.74%      51.676ms        23.11%        1.620s     202.559ms       0.000us         0.00%        1.810s     226.261ms             8  
                                               aten::mm         0.45%      31.584ms         0.67%      46.867ms      53.258us        1.523s        22.13%        1.523s       1.731ms           880  
                                           aten::matmul         0.07%       4.714ms         0.53%      37.445ms      70.919us       0.000us         0.00%        1.067s       2.021ms           528  
                                           aten::linear         0.04%       3.106ms         0.67%      47.097ms      87.868us       0.000us         0.00%     940.853ms       1.755ms           536  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     893.773ms        12.99%     893.773ms       1.693ms           528  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     861.618ms        12.52%     861.618ms     530.553us          1624  
                                              aten::bmm         0.19%      13.349ms         0.24%      17.154ms      42.044us     785.103ms        11.41%     785.103ms       1.924ms           408  
    autograd::engine::evaluate_function: SliceBackward0         0.05%       3.628ms         0.47%      32.960ms      57.222us       0.000us         0.00%     748.759ms       1.300ms           576  
                                            aten::copy_         0.15%      10.715ms        81.45%        5.710s       3.144ms     672.408ms         9.77%     672.408ms     370.269us          1816  
       autograd::engine::evaluate_function: MmBackward0         0.02%       1.536ms         0.35%      24.502ms     145.845us       0.000us         0.00%     600.488ms       3.574ms           168  
                                            MmBackward0         0.03%       2.117ms         0.33%      22.966ms     136.702us       0.000us         0.00%     600.488ms       3.574ms           168  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     560.915ms         8.15%     560.915ms       1.753ms           320  
                                         SliceBackward0         0.01%       1.012ms         0.37%      25.941ms      45.036us       0.000us         0.00%     546.095ms     948.082us           576  
                                   aten::slice_backward         0.04%       2.845ms         0.36%      24.929ms      43.280us       0.000us         0.00%     546.095ms     948.082us           576  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     537.349ms         7.81%     537.349ms       1.199ms           448  
                                              aten::cat         0.21%      14.640ms         0.36%      25.248ms      39.949us     473.527ms         6.88%     473.527ms     749.252us           632  
                                              aten::add         0.14%      10.156ms         0.22%      15.609ms      21.923us     456.541ms         6.64%     456.541ms     641.209us           712  
