-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.47%       6.083ms         6.67%      85.915ms     206.526us       0.000us         0.00%     545.837ms       1.312ms           416  
                                   ConvolutionBackward0         0.19%       2.499ms         6.03%      77.621ms     186.589us       0.000us         0.00%     539.802ms       1.298ms           416  
                             aten::convolution_backward         3.99%      51.436ms         5.83%      75.122ms     180.582us     539.802ms        42.21%     539.802ms       1.298ms           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.46%       5.866ms         2.96%      38.107ms      91.603us       0.000us         0.00%     235.571ms     566.276us           416  
                                CudnnBatchNormBackward0         0.16%       2.060ms         2.50%      32.241ms      77.502us       0.000us         0.00%     235.571ms     566.276us           416  
                        aten::cudnn_batch_norm_backward         1.13%      14.580ms         2.34%      30.181ms      72.550us     235.571ms        18.42%     235.571ms     566.276us           416  
                                           aten::conv2d         0.10%       1.236ms         3.34%      42.956ms     103.260us       0.000us         0.00%     154.009ms     370.214us           416  
                                      aten::convolution         0.27%       3.531ms         3.24%      41.720ms     100.288us       0.000us         0.00%     154.009ms     370.214us           416  
                                     aten::_convolution         0.21%       2.732ms         2.97%      38.189ms      91.800us       0.000us         0.00%     154.009ms     370.214us           416  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     152.206ms        11.90%     152.206ms       1.119ms           136  
                                       aten::batch_norm         0.06%     801.000us         2.41%      31.087ms      74.728us       0.000us         0.00%     138.997ms     334.127us           416  
                           aten::_batch_norm_impl_index         0.09%       1.131ms         2.35%      30.286ms      72.803us       0.000us         0.00%     138.997ms     334.127us           416  
                                 aten::cudnn_batch_norm         1.15%      14.852ms         2.26%      29.155ms      70.084us     138.997ms        10.87%     138.997ms     334.127us           416  
     autograd::engine::evaluate_function: ReluBackward0         0.18%       2.300ms         0.83%      10.716ms      38.271us       0.000us         0.00%     103.170ms     368.464us           280  
                                          ReluBackward0         0.11%       1.375ms         0.65%       8.416ms      30.057us       0.000us         0.00%     103.170ms     368.464us           280  
                               aten::threshold_backward         0.36%       4.593ms         0.55%       7.041ms      25.146us     103.170ms         8.07%     103.170ms     368.464us           280  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.170ms         8.07%     103.170ms     368.464us           280  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      89.500ms         7.00%      89.500ms     286.859us           312  
