-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.44%      10.341ms         7.54%     175.951ms     289.393us       0.000us         0.00%        1.049s       1.725ms           608  
                                   ConvolutionBackward0         0.17%       3.981ms         6.83%     159.465ms     262.278us       0.000us         0.00%        1.007s       1.656ms           608  
                             aten::convolution_backward         4.71%     109.938ms         6.66%     155.484ms     255.730us        1.006s        47.15%        1.007s       1.656ms           608  
                                           aten::conv2d         0.08%       1.867ms         3.26%      76.193ms     125.317us       0.000us         0.00%     412.708ms     678.796us           608  
                                      aten::convolution         0.21%       4.989ms         3.18%      74.326ms     122.247us       0.000us         0.00%     412.708ms     678.796us           608  
                                     aten::_convolution         0.16%       3.624ms         2.97%      69.337ms     114.041us       0.000us         0.00%     412.708ms     678.796us           608  
                                aten::cudnn_convolution         2.20%      51.361ms         2.79%      65.142ms     107.141us     411.048ms        19.26%     411.048ms     676.066us           608  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     260.030ms        12.19%     260.030ms     541.729us           480  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.37%       8.667ms         2.38%      55.486ms      95.010us       0.000us         0.00%     190.724ms     326.582us           584  
                                CudnnBatchNormBackward0         0.13%       3.119ms         2.01%      46.819ms      80.170us       0.000us         0.00%     190.724ms     326.582us           584  
                        aten::cudnn_batch_norm_backward         0.97%      22.620ms         1.87%      43.700ms      74.829us     190.724ms         8.94%     190.724ms     326.582us           584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     154.971ms         7.26%     154.971ms      12.550us         12348  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     147.465ms         6.91%     147.465ms     594.617us           248  
                                       aten::batch_norm         0.05%       1.098ms         1.91%      44.574ms      76.325us       0.000us         0.00%     118.027ms     202.101us           584  
                           aten::_batch_norm_impl_index         0.07%       1.643ms         1.86%      43.476ms      74.445us       0.000us         0.00%     118.027ms     202.101us           584  
                                 aten::cudnn_batch_norm         0.90%      21.055ms         1.79%      41.833ms      71.632us     118.027ms         5.53%     118.027ms     202.101us           584  
                                              aten::add         1.66%      38.721ms         9.20%     214.656ms      60.501us     107.389ms         5.03%     107.389ms      30.267us          3548  
autograd::engine::evaluate_function: LeakyReluBackwa...         0.21%       4.905ms         1.00%      23.264ms      39.836us       0.000us         0.00%     103.552ms     177.315us           584  
                                     LeakyReluBackward1         0.14%       3.304ms         0.79%      18.359ms      31.437us       0.000us         0.00%     103.552ms     177.315us           584  
