-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.14%       7.035ms        17.01%     105.025ms     211.744us       0.000us         0.00%     112.233ms     226.276us           496  
                                   ConvolutionBackward0         0.47%       2.896ms        15.34%      94.715ms     190.958us       0.000us         0.00%     110.068ms     221.911us           496  
                             aten::convolution_backward         9.99%      61.678ms        14.87%      91.819ms     185.119us     109.432ms        36.41%     110.068ms     221.911us           496  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.82%       5.040ms         5.08%      31.386ms      85.288us       0.000us         0.00%      46.121ms     125.329us           368  
                                CudnnBatchNormBackward0         0.30%       1.878ms         4.27%      26.346ms      71.592us       0.000us         0.00%      46.121ms     125.329us           368  
                        aten::cudnn_batch_norm_backward         2.02%      12.451ms         3.96%      24.468ms      66.489us      46.121ms        15.35%      46.121ms     125.329us           368  
                                           aten::conv2d         0.25%       1.525ms         8.99%      55.482ms     111.859us       0.000us         0.00%      33.078ms      66.690us           496  
                                      aten::convolution         0.67%       4.143ms         8.74%      53.957ms     108.784us       0.000us         0.00%      33.078ms      66.690us           496  
                                     aten::_convolution         0.60%       3.706ms         8.07%      49.814ms     100.431us       0.000us         0.00%      33.078ms      66.690us           496  
                                       aten::batch_norm         0.12%     737.000us         4.57%      28.238ms      76.734us       0.000us         0.00%      26.626ms      72.353us           368  
                           aten::_batch_norm_impl_index         0.19%       1.147ms         4.45%      27.501ms      74.731us       0.000us         0.00%      26.626ms      72.353us           368  
                                 aten::cudnn_batch_norm         2.17%      13.407ms         4.27%      26.354ms      71.614us      26.626ms         8.86%      26.626ms      72.353us           368  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      25.348ms         8.43%      25.348ms     211.233us           120  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      20.801ms         6.92%      20.801ms     152.949us           136  
                                aten::cudnn_convolution         5.30%      32.718ms         6.49%      40.044ms     106.500us      19.590ms         6.52%      19.590ms      52.101us           376  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      19.026ms         6.33%      19.026ms     594.562us            32  
                               Optimizer.step#Adam.step        12.76%      78.767ms        43.05%     265.780ms      33.222ms       0.000us         0.00%      17.582ms       2.198ms             8  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      14.885ms         4.95%      14.885ms      68.912us           216  
