-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.12%       7.527ms        10.41%     652.811ms       1.457ms       0.000us         0.00%        3.328s       7.429ms           448  
                                   ConvolutionBackward0         0.05%       3.087ms        10.29%     645.284ms       1.440ms       0.000us         0.00%        3.328s       7.429ms           448  
                             aten::convolution_backward         2.51%     157.738ms        10.24%     642.197ms       1.433ms        3.290s        52.14%        3.328s       7.429ms           448  
                                           aten::conv2d         0.03%       1.584ms         3.86%     242.199ms     458.710us       0.000us         0.00%        2.128s       4.029ms           528  
                                      aten::convolution         0.07%       4.135ms         3.84%     240.615ms     455.710us       0.000us         0.00%        2.128s       4.029ms           528  
                                     aten::_convolution         0.09%       5.455ms         3.77%     236.480ms     447.879us       0.000us         0.00%        2.128s       4.029ms           528  
                                aten::cudnn_convolution         1.27%      79.901ms         3.07%     192.818ms     365.186us        1.981s        31.39%        1.981s       3.752ms           528  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.053s        16.69%        1.053s       3.062ms           344  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     971.032ms        15.39%     971.032ms       3.793ms           256  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     803.538ms        12.73%     803.538ms       4.783ms           168  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     512.257ms         8.12%     512.257ms       2.911ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     482.729ms         7.65%     482.729ms      10.057ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     365.499ms         5.79%     365.499ms      15.229ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     345.768ms         5.48%     345.768ms       2.161ms           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.983ms         2.85%     179.983ms     224.979us           800  
                                             aten::add_         0.50%      31.358ms         9.54%     598.274ms     172.314us     165.933ms         2.63%     165.933ms      47.792us          3472  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_n...         0.00%       0.000us         0.00%       0.000us       0.000us     158.278ms         2.51%     158.278ms       9.892ms            16  
