-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.07%       8.869ms        16.52%     137.024ms     225.368us       0.000us         0.00%     205.088ms     337.316us           608  
                                   ConvolutionBackward0         0.41%       3.428ms        14.83%     123.051ms     202.387us       0.000us         0.00%     200.181ms     329.245us           608  
                             aten::convolution_backward        10.32%      85.585ms        14.42%     119.623ms     196.748us     199.863ms        44.78%     200.181ms     329.245us           608  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     107.243ms        24.03%     107.243ms     209.459us           512  
                                           aten::conv2d         0.22%       1.821ms         8.36%      69.359ms     114.077us       0.000us         0.00%      97.473ms     160.317us           608  
                                      aten::convolution         0.57%       4.763ms         8.14%      67.538ms     111.082us       0.000us         0.00%      97.473ms     160.317us           608  
                                     aten::_convolution         0.42%       3.490ms         7.57%      62.775ms     103.248us       0.000us         0.00%      97.473ms     160.317us           608  
                                aten::cudnn_convolution         5.50%      45.633ms         7.08%      58.728ms      96.592us      97.300ms        21.80%      97.300ms     160.033us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      58.451ms        13.10%      58.451ms       6.508us          8982  
                                             aten::add_         6.29%      52.170ms        11.10%      92.112ms      13.449us      36.547ms         8.19%      36.547ms       5.336us          6849  
                                Optimizer.step#SGD.step         3.48%      28.862ms        11.08%      91.915ms      18.383ms       0.000us         0.00%      32.734ms       6.547ms             5  
                                              aten::add         3.58%      29.697ms         5.63%      46.671ms      17.645us      23.537ms         5.27%      23.537ms       8.899us          2645  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.91%       7.532ms         5.72%      47.441ms      81.235us       0.000us         0.00%      21.972ms      37.623us           584  
                                CudnnBatchNormBackward0         0.32%       2.680ms         4.81%      39.909ms      68.337us       0.000us         0.00%      21.972ms      37.623us           584  
                        aten::cudnn_batch_norm_backward         2.33%      19.338ms         4.49%      37.229ms      63.748us      21.972ms         4.92%      21.972ms      37.623us           584  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      21.456ms         4.81%      21.456ms     268.200us            80  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      19.261ms         4.32%      19.261ms       3.646us          5283  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us      17.836ms         4.00%      17.836ms      34.836us           512  
