-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: SliceBackward0         3.00%      79.528ms        25.03%     664.276ms      67.180us       0.000us         0.00%     401.070ms      40.561us          9888  
                                         SliceBackward0         0.86%      22.841ms        19.51%     517.801ms      52.367us       0.000us         0.00%     320.160ms      32.379us          9888  
                                   aten::slice_backward         2.10%      55.800ms        18.65%     494.960ms      50.057us       0.000us         0.00%     320.160ms      32.379us          9888  
    autograd::engine::evaluate_function: AddmmBackward0         0.50%      13.201ms         5.53%     146.872ms     248.095us       0.000us         0.00%     276.258ms     466.652us           592  
                                         AddmmBackward0         0.36%       9.566ms         3.72%      98.587ms     166.532us       0.000us         0.00%     264.777ms     447.258us           592  
                                               aten::mm         1.84%      48.820ms         2.81%      74.665ms      63.062us     264.777ms        17.94%     264.777ms     223.629us          1184  
                                            aten::copy_         3.88%     102.989ms         8.84%     234.679ms      14.394us     234.812ms        15.91%     234.815ms      14.402us         16304  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     191.253ms        12.96%     191.253ms      19.709us          9704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     178.433ms        12.09%     178.433ms      20.166us          8848  
                                           aten::linear         0.23%       6.033ms         3.25%      86.166ms     143.610us       0.000us         0.00%     152.783ms     254.638us           600  
                                            aten::addmm         1.64%      43.647ms         2.53%      67.149ms     111.915us     152.783ms        10.35%     152.783ms     254.638us           600  
                                              aten::bmm         4.75%     125.955ms         6.36%     168.879ms      36.649us     147.095ms         9.97%     147.095ms      31.922us          4608  
                               Optimizer.step#Adam.step         4.89%     129.639ms        16.08%     426.659ms      53.332ms       0.000us         0.00%     144.907ms      18.113ms             8  
                                            aten::fill_         2.94%      78.096ms         6.91%     183.446ms      13.797us     134.575ms         9.12%     134.575ms      10.121us         13296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     134.575ms         9.12%     134.575ms      10.121us         13296  
                                            aten::zero_         1.54%      40.787ms         8.20%     217.722ms      16.872us       0.000us         0.00%     134.141ms      10.395us         12904  
                                              aten::add         2.84%      75.302ms         4.53%     120.175ms      22.156us     134.071ms         9.08%     134.071ms      24.718us          5424  
                                            aten::zeros         1.78%      47.182ms        12.75%     338.324ms      26.834us       0.000us         0.00%     130.292ms      10.334us         12608  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      99.095ms         6.71%      99.095ms     199.788us           496  
