-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         9.84%      96.033ms        15.31%     149.357ms      64.157us     226.366ms        28.75%     226.366ms      97.236us          2328  
       autograd::engine::evaluate_function: MmBackward0         1.06%      10.341ms        12.95%     126.342ms     162.812us       0.000us         0.00%     148.573ms     191.460us           776  
                                            MmBackward0         1.01%       9.815ms        11.89%     116.001ms     149.486us       0.000us         0.00%     148.573ms     191.460us           776  
                                              aten::bmm         2.90%      28.290ms         3.97%      38.763ms      44.865us     121.973ms        15.49%     121.973ms     141.172us           864  
                                           aten::matmul         1.26%      12.328ms        10.60%     103.478ms      97.254us       0.000us         0.00%     116.426ms     109.423us          1064  
                                             aten::add_         3.88%      37.886ms         7.54%      73.541ms      16.929us      92.394ms        11.73%      92.394ms      21.269us          4344  
autograd::engine::evaluate_function: EmbeddingBackwa...         0.04%     425.000us         2.76%      26.889ms     840.281us       0.000us         0.00%      92.312ms       2.885ms            32  
                                     EmbeddingBackward0         0.01%     143.000us         2.69%      26.207ms     818.969us       0.000us         0.00%      86.753ms       2.711ms            32  
                               aten::embedding_backward         0.01%      96.000us         2.67%      26.064ms     814.500us       0.000us         0.00%      86.753ms       2.711ms            32  
                         aten::embedding_dense_backward         0.41%       3.997ms         2.66%      25.968ms     811.500us      82.755ms        10.51%      86.753ms       2.711ms            32  
      autograd::engine::evaluate_function: BmmBackward0         0.41%       3.972ms         3.37%      32.896ms     114.222us       0.000us         0.00%      83.340ms     289.375us           288  
                                           BmmBackward0         0.34%       3.351ms         2.96%      28.924ms     100.431us       0.000us         0.00%      83.340ms     289.375us           288  
                                           aten::linear         0.35%       3.403ms         8.61%      83.978ms     108.219us       0.000us         0.00%      77.793ms     100.249us           776  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      61.608ms         7.82%      61.608ms     513.400us           120  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      60.040ms         7.63%      60.040ms      78.177us           768  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      58.460ms         7.42%      58.460ms      85.971us           680  
                               Optimizer.step#Adam.step         6.57%      64.154ms        21.79%     212.593ms      26.574ms       0.000us         0.00%      58.039ms       7.255ms             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      57.468ms         7.30%      57.468ms      17.650us          3256  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      57.201ms         7.26%      57.201ms      74.480us           768  
