-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.31%      13.636ms         4.88%     211.422ms     347.734us       0.000us         0.00%        2.023s       3.327ms           608  
                                   ConvolutionBackward0         0.11%       4.676ms         4.40%     190.654ms     313.576us       0.000us         0.00%        1.938s       3.188ms           608  
                             aten::convolution_backward         3.01%     130.323ms         4.30%     185.978ms     305.885us        1.937s        47.65%        1.938s       3.188ms           608  
                                           aten::conv2d         0.04%       1.885ms         2.12%      91.914ms     151.174us       0.000us         0.00%     792.585ms       1.304ms           608  
                                      aten::convolution         0.12%       5.081ms         2.08%      90.029ms     148.074us       0.000us         0.00%     792.585ms       1.304ms           608  
                                     aten::_convolution         0.08%       3.563ms         1.96%      84.948ms     139.717us       0.000us         0.00%     792.585ms       1.304ms           608  
                                aten::cudnn_convolution         1.22%      53.000ms         1.87%      80.799ms     132.893us     789.281ms        19.42%     789.281ms       1.298ms           608  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     514.002ms        12.65%     514.002ms       1.071ms           480  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.24%      10.348ms         1.51%      65.456ms     112.082us       0.000us         0.00%     394.648ms     675.767us           584  
                                CudnnBatchNormBackward0         0.08%       3.609ms         1.27%      55.108ms      94.363us       0.000us         0.00%     394.648ms     675.767us           584  
                        aten::cudnn_batch_norm_backward         0.59%      25.727ms         1.19%      51.499ms      88.183us     394.648ms         9.71%     394.648ms     675.767us           584  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     271.202ms         6.67%     271.202ms       1.169ms           232  
                                       aten::batch_norm         0.03%       1.187ms         1.03%      44.768ms      76.658us       0.000us         0.00%     247.389ms     423.611us           584  
                           aten::_batch_norm_impl_index         0.04%       1.646ms         1.01%      43.581ms      74.625us       0.000us         0.00%     247.389ms     423.611us           584  
                                 aten::cudnn_batch_norm         0.49%      21.330ms         0.97%      41.935ms      71.807us     247.389ms         6.09%     247.389ms     423.611us           584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     236.544ms         5.82%     236.544ms      19.156us         12348  
autograd::engine::evaluate_function: LeakyReluBackwa...         0.13%       5.603ms         0.62%      26.907ms      46.074us       0.000us         0.00%     206.283ms     353.224us           584  
                                     LeakyReluBackward1         0.08%       3.638ms         0.49%      21.304ms      36.479us       0.000us         0.00%     206.283ms     353.224us           584  
                              aten::leaky_relu_backward         0.26%      11.254ms         0.41%      17.666ms      30.250us     206.283ms         5.08%     206.283ms     353.224us           584  
