-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.77%      11.739ms        15.37%     234.051ms     243.803us       0.000us         0.00%     369.911ms     385.324us           960  
                                   ConvolutionBackward0         0.38%       5.730ms        14.60%     222.312ms     231.575us       0.000us         0.00%     369.911ms     385.324us           960  
                             aten::convolution_backward        10.05%     153.105ms        14.22%     216.582ms     225.606us     369.411ms        35.68%     369.911ms     385.324us           960  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.86%      13.052ms         5.19%      79.104ms      81.719us       0.000us         0.00%     142.266ms     146.969us           968  
                                CudnnBatchNormBackward0         0.32%       4.847ms         4.34%      66.052ms      68.236us       0.000us         0.00%     142.266ms     146.969us           968  
                        aten::cudnn_batch_norm_backward         2.04%      31.020ms         4.02%      61.205ms      63.228us     142.266ms        13.74%     142.266ms     146.969us           968  
                                           aten::conv2d         0.20%       3.076ms         8.05%     122.510ms     127.615us       0.000us         0.00%     135.700ms     141.354us           960  
                                      aten::convolution         0.53%       8.085ms         7.84%     119.434ms     124.410us       0.000us         0.00%     135.700ms     141.354us           960  
                                     aten::_convolution         0.38%       5.781ms         7.31%     111.349ms     115.989us       0.000us         0.00%     135.700ms     141.354us           960  
                                aten::cudnn_convolution         5.61%      85.363ms         6.93%     105.568ms     109.967us     135.700ms        13.11%     135.700ms     141.354us           960  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     116.610ms        11.26%     116.610ms     247.055us           472  
                                       aten::batch_norm         0.13%       1.915ms         5.00%      76.142ms      78.659us       0.000us         0.00%      87.671ms      90.569us           968  
                           aten::_batch_norm_impl_index         0.20%       3.043ms         4.87%      74.227ms      76.681us       0.000us         0.00%      87.671ms      90.569us           968  
                                 aten::cudnn_batch_norm         2.36%      35.933ms         4.67%      71.184ms      73.537us      87.671ms         8.47%      87.671ms      90.569us           968  
     autograd::engine::evaluate_function: ReluBackward0         0.47%       7.121ms         2.20%      33.566ms      34.676us       0.000us         0.00%      81.958ms      84.667us           968  
                                          ReluBackward0         0.29%       4.464ms         1.74%      26.445ms      27.319us       0.000us         0.00%      81.958ms      84.667us           968  
                               aten::threshold_backward         0.96%      14.680ms         1.44%      21.981ms      22.708us      81.958ms         7.92%      81.958ms      84.667us           968  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      81.958ms         7.92%      81.958ms      84.667us           968  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      74.931ms         7.24%      74.931ms      93.664us           800  
