-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.55%     598.000us        23.31%      25.543ms     118.255us       0.000us         0.00%      31.813ms     147.282us           216  
                                      aten::convolution         0.82%     894.000us        22.77%      24.945ms     115.486us       0.000us         0.00%      31.813ms     147.282us           216  
                                     aten::_convolution         1.23%       1.352ms        21.95%      24.051ms     111.347us       0.000us         0.00%      31.813ms     147.282us           216  
                                aten::cudnn_convolution        15.08%      16.522ms        19.63%      21.506ms      99.565us      30.045ms        37.65%      30.045ms     139.097us           216  
                                            aten::copy_         1.21%       1.329ms        43.79%      47.980ms     299.875us      28.632ms        35.88%      28.632ms     178.950us           160  
                                               aten::to         0.38%     414.000us        45.22%      49.547ms     344.076us       0.000us         0.00%      27.827ms     193.243us           144  
                                         aten::_to_copy         0.66%     722.000us        44.85%      49.133ms     361.272us       0.000us         0.00%      27.827ms     204.610us           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      26.514ms        33.22%      26.514ms     828.562us            32  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       5.932ms         7.43%       5.932ms      82.389us            72  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       5.923ms         7.42%       5.923ms     123.396us            48  
                                       aten::batch_norm         0.31%     336.000us         8.49%       9.303ms      55.375us       0.000us         0.00%       3.723ms      22.161us           168  
                           aten::_batch_norm_impl_index         0.39%     426.000us         8.18%       8.967ms      53.375us       0.000us         0.00%       3.723ms      22.161us           168  
                                 aten::cudnn_batch_norm         3.65%       3.999ms         7.80%       8.541ms      50.839us       3.723ms         4.67%       3.723ms      22.161us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.723ms         4.67%       3.723ms      22.161us           168  
                                           aten::linear         0.16%     172.000us         3.49%       3.821ms      95.525us       0.000us         0.00%       3.641ms      91.025us            40  
                                            aten::addmm         1.92%       2.109ms         3.08%       3.370ms      84.250us       3.641ms         4.56%       3.641ms      91.025us            40  
                                             aten::relu         0.75%     817.000us         4.22%       4.628ms      24.104us       0.000us         0.00%       3.595ms      18.724us           192  
                                        aten::clamp_min         2.20%       2.412ms         3.48%       3.811ms      19.849us       3.595ms         4.50%       3.595ms      18.724us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.595ms         4.50%       3.595ms      18.724us           192  
