-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.06%       5.202ms         3.27%     297.153ms     663.288us       0.000us         0.00%        4.754s      10.611ms           448  
                                   ConvolutionBackward0         0.03%       2.504ms         3.22%     291.951ms     651.676us       0.000us         0.00%        4.754s      10.611ms           448  
                             aten::convolution_backward         1.38%     125.524ms         3.19%     289.447ms     646.087us        4.699s        51.56%        4.754s      10.611ms           448  
                                           aten::conv2d         0.02%       1.708ms         4.62%     419.510ms     794.527us       0.000us         0.00%        2.976s       5.636ms           528  
                                      aten::convolution         0.05%       4.887ms         4.60%     417.802ms     791.292us       0.000us         0.00%        2.976s       5.636ms           528  
                                     aten::_convolution         0.07%       6.415ms         4.55%     412.915ms     782.036us       0.000us         0.00%        2.976s       5.636ms           528  
                                aten::cudnn_convolution         1.11%     100.679ms         2.37%     215.116ms     407.417us        2.725s        29.90%        2.725s       5.160ms           528  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.440s        15.80%        1.440s       5.626ms           256  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.153s        12.65%        1.153s       5.148ms           224  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.061s        11.64%        1.061s      11.052ms            96  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     774.094ms         8.49%     774.094ms      32.254ms            24  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     650.558ms         7.14%     650.558ms       2.904ms           224  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     467.372ms         5.13%     467.372ms       5.842ms            80  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     384.306ms         4.22%     384.306ms       3.203ms           120  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     381.861ms         4.19%     381.861ms       2.983ms           128  
      maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     345.760ms         3.79%     345.760ms       7.203ms            48  
             maxwell_scudnn_128x32_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     312.706ms         3.43%     312.706ms       4.343ms            72  
