-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.09%       5.702ms         6.72%     444.507ms       1.158ms       0.000us         0.00%        2.044s       5.323ms           384  
                                         AddmmBackward0         0.06%       4.021ms         4.17%     275.967ms     718.664us       0.000us         0.00%        1.971s       5.133ms           384  
                                               aten::mm         0.16%      10.811ms         4.02%     265.860ms     377.642us        1.971s        29.58%        1.971s       2.800ms           704  
                                           aten::linear         0.03%       1.713ms        16.40%        1.085s       2.827ms       0.000us         0.00%        1.718s       4.473ms           384  
                                            aten::addmm         0.24%      15.597ms        16.31%        1.080s       2.811ms        1.718s        25.78%        1.718s       4.473ms           384  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us        1.305s        19.58%        1.305s      10.192ms           128  
                                             aten::add_         0.28%      18.412ms        15.10%     999.772ms     433.929us        1.083s        16.25%        1.083s     469.890us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.083s        16.25%        1.083s     469.890us          2304  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     992.575ms        14.90%     992.575ms       3.102ms           320  
                                Optimizer.step#SGD.step         0.28%      18.860ms        19.97%        1.322s      20.655ms       0.000us         0.00%     963.753ms      15.059ms            64  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     652.906ms         9.80%     652.906ms      10.202ms            64  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     649.495ms         9.75%     649.495ms       2.030ms           320  
                                aten::mse_loss_backward         0.02%       1.310ms         0.08%       5.517ms      43.102us     185.169ms         2.78%     424.309ms       3.315ms           128  
autograd::engine::evaluate_function: torch::autograd...         0.06%       3.674ms        10.66%     705.756ms     918.953us       0.000us         0.00%     361.129ms     470.220us           768  
                        torch::autograd::AccumulateGrad         0.06%       3.812ms        10.61%     702.082ms     914.169us       0.000us         0.00%     361.129ms     470.220us           768  
                                              aten::mul         0.03%       2.216ms         0.05%       3.327ms      25.992us     357.957ms         5.37%     357.957ms       2.797ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     357.957ms         5.37%     357.957ms       2.797ms           128  
                                             aten::mul_         0.11%       7.244ms        15.13%        1.001s       1.304ms     242.256ms         3.64%     242.256ms     315.438us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     242.256ms         3.64%     242.256ms     315.438us           768  
