-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.09%      40.796ms        42.82%     834.919ms     250.877us       0.000us         0.00%        1.017s     305.707us          3328  
                                   ConvolutionBackward0         0.90%      17.617ms        39.68%     773.753ms     232.498us       0.000us         0.00%        1.008s     302.980us          3328  
                             aten::convolution_backward        23.74%     462.909ms        38.78%     756.136ms     227.204us     914.307ms        46.54%        1.008s     302.980us          3328  
                                           aten::conv2d         0.55%      10.698ms        25.78%     502.619ms     151.027us       0.000us         0.00%     381.009ms     114.486us          3328  
                                      aten::convolution         1.49%      28.964ms        25.23%     491.921ms     147.813us       0.000us         0.00%     381.009ms     114.486us          3328  
                                     aten::_convolution         1.87%      36.370ms        23.74%     462.957ms     139.110us       0.000us         0.00%     381.009ms     114.486us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     274.199ms        13.96%     274.199ms     306.026us           896  
                                aten::cudnn_convolution        13.86%     270.174ms        17.78%     346.722ms     104.183us     268.499ms        13.67%     268.499ms      80.679us          3328  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.19%       3.610ms         1.02%      19.969ms      52.003us       0.000us         0.00%     190.146ms     495.172us           384  
                          MaxPool2DWithIndicesBackward0         0.08%       1.526ms         0.84%      16.359ms      42.602us       0.000us         0.00%     190.146ms     495.172us           384  
                 aten::max_pool2d_with_indices_backward         0.31%       6.075ms         0.76%      14.833ms      38.628us     169.012ms         8.60%     190.146ms     495.172us           384  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us     169.012ms         8.60%     169.012ms     440.135us           384  
     autograd::engine::evaluate_function: ReluBackward0         1.09%      21.265ms         6.07%     118.280ms      35.541us       0.000us         0.00%     137.558ms      41.334us          3328  
                                          ReluBackward0         0.80%      15.508ms         4.98%      97.015ms      29.151us       0.000us         0.00%     137.558ms      41.334us          3328  
                               aten::threshold_backward         2.76%      53.830ms         4.18%      81.507ms      24.491us     137.558ms         7.00%     137.558ms      41.334us          3328  
                                             aten::add_         5.44%     105.980ms         9.59%     187.063ms      16.654us     126.392ms         6.43%     126.392ms      11.253us         11232  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     112.510ms         5.73%     112.510ms      33.807us          3328  
                                              aten::sum         4.02%      78.325ms         5.74%     111.968ms      33.644us      94.012ms         4.79%      94.012ms      28.249us          3328  
