-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         1.15%      41.130ms         1.85%      65.950ms      28.329us        1.255s        35.52%        1.255s     539.293us          2328  
       autograd::engine::evaluate_function: MmBackward0         0.21%       7.426ms         2.04%      72.689ms      93.671us       0.000us         0.00%     864.079ms       1.114ms           776  
                                            MmBackward0         0.24%       8.578ms         1.83%      65.263ms      84.102us       0.000us         0.00%     864.079ms       1.114ms           776  
                                              aten::bmm         0.39%      13.817ms         0.56%      19.915ms      23.050us     668.497ms        18.91%     668.497ms     773.723us           864  
                                           aten::matmul         0.25%       8.730ms         1.93%      68.783ms      64.646us       0.000us         0.00%     645.706ms     606.867us          1064  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     438.921ms        12.42%     438.921ms     565.620us           776  
      autograd::engine::evaluate_function: BmmBackward0         0.08%       2.898ms         0.56%      19.830ms      68.854us       0.000us         0.00%     435.652ms       1.513ms           288  
                                           BmmBackward0         0.07%       2.351ms         0.48%      16.932ms      58.792us       0.000us         0.00%     435.652ms       1.513ms           288  
                                           aten::linear         0.07%       2.465ms         1.16%      41.233ms      53.135us       0.000us         0.00%     391.395ms     504.375us           776  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     391.395ms        11.07%     391.395ms     504.375us           776  
                                             aten::add_         0.96%      34.205ms         1.96%      69.679ms      16.040us     365.139ms        10.33%     365.139ms      84.056us          4344  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     320.519ms         9.07%     320.519ms     370.971us           864  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     303.661ms         8.59%     303.661ms       2.531ms           120  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     251.659ms         7.12%     251.659ms     873.816us           288  
autograd::engine::evaluate_function: SoftmaxBackward...         0.03%     961.000us         0.21%       7.305ms      50.729us       0.000us         0.00%     248.717ms       1.727ms           144  
                                       SoftmaxBackward0         0.02%     660.000us         0.18%       6.344ms      44.056us       0.000us         0.00%     248.717ms       1.727ms           144  
                           aten::_softmax_backward_data         0.06%       2.211ms         0.16%       5.684ms      39.472us     124.429ms         3.52%     248.717ms       1.727ms           144  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     232.845ms         6.59%     232.845ms     808.490us           288  
                                              aten::mul         1.07%      38.038ms         1.59%      56.529ms      20.363us     224.273ms         6.34%     224.273ms      80.790us          2776  
