-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.68%     608.000us        28.60%      25.745ms     119.190us       0.000us         0.00%      26.030ms     120.509us           216  
                                      aten::convolution         1.01%     913.000us        27.93%      25.137ms     116.375us       0.000us         0.00%      26.030ms     120.509us           216  
                                     aten::_convolution         1.60%       1.444ms        26.91%      24.224ms     112.148us       0.000us         0.00%      26.030ms     120.509us           216  
                                aten::cudnn_convolution        19.06%      17.155ms        24.00%      21.600ms     100.000us      24.523ms        53.91%      24.523ms     113.532us           216  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       5.868ms        12.90%       5.868ms     146.700us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us       5.627ms        12.37%       5.627ms     117.229us            48  
                                           aten::linear         0.16%     143.000us         2.69%       2.423ms      60.575us       0.000us         0.00%       3.974ms      99.350us            40  
                                            aten::addmm         1.35%       1.217ms         2.26%       2.035ms      50.875us       3.974ms         8.74%       3.974ms      99.350us            40  
                                            aten::copy_         1.46%       1.315ms        34.05%      30.650ms     191.562us       3.867ms         8.50%       3.867ms      24.169us           160  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us       3.460ms         7.61%       3.460ms     216.250us            16  
                                               aten::to         0.29%     264.000us        35.38%      31.842ms     221.125us       0.000us         0.00%       3.287ms      22.826us           144  
                                         aten::_to_copy         0.72%     645.000us        35.08%      31.578ms     232.191us       0.000us         0.00%       3.287ms      24.169us           136  
                                       aten::batch_norm         0.44%     393.000us        11.94%      10.744ms      63.952us       0.000us         0.00%       2.938ms      17.488us           168  
                           aten::_batch_norm_impl_index         0.56%     504.000us        11.50%      10.351ms      61.613us       0.000us         0.00%       2.938ms      17.488us           168  
                                 aten::cudnn_batch_norm         5.02%       4.522ms        10.94%       9.847ms      58.613us       2.938ms         6.46%       2.938ms      17.488us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       2.938ms         6.46%       2.938ms      17.488us           168  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.886ms         6.34%       2.886ms      90.188us            32  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       2.885ms         6.34%       2.885ms      72.125us            40  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.501ms         5.50%       2.501ms      28.420us            88  
