-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.14%       5.344ms         4.45%     169.844ms     379.116us       0.000us         0.00%        2.019s       4.507ms           448  
                                   ConvolutionBackward0         0.06%       2.466ms         4.31%     164.500ms     367.188us       0.000us         0.00%        2.019s       4.507ms           448  
                             aten::convolution_backward         3.14%     120.016ms         4.24%     162.034ms     361.683us        1.991s        51.76%        2.019s       4.507ms           448  
                                           aten::conv2d         0.04%       1.717ms         6.62%     252.815ms     478.816us       0.000us         0.00%        1.233s       2.336ms           528  
                                      aten::convolution         0.13%       4.911ms         6.57%     251.098ms     475.564us       0.000us         0.00%        1.233s       2.336ms           528  
                                     aten::_convolution         0.16%       6.039ms         6.44%     246.187ms     466.263us       0.000us         0.00%        1.233s       2.336ms           528  
                                aten::cudnn_convolution         2.51%      95.734ms         4.59%     175.510ms     332.405us        1.134s        29.47%        1.134s       2.147ms           528  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     640.563ms        16.65%     640.563ms       2.053ms           312  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     394.227ms        10.25%     394.227ms       4.928ms            80  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     389.472ms        10.13%     389.472ms       2.434ms           160  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     350.135ms         9.10%     350.135ms       2.431ms           144  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     305.809ms         7.95%     305.809ms       1.365ms           224  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     300.567ms         7.81%     300.567ms      12.524ms            24  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     161.933ms         4.21%     161.933ms       1.687ms            96  
                                             aten::add_         0.81%      31.120ms        15.60%     595.892ms     171.628us     125.004ms         3.25%     125.004ms      36.003us          3472  
                maxwell_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     124.632ms         3.24%     124.632ms       3.895ms            32  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     117.533ms         3.06%     117.533ms     146.916us           800  
autograd::engine::evaluate_function: UpsampleBilinea...         0.01%     563.000us         0.11%       4.163ms      52.038us       0.000us         0.00%     117.527ms       1.469ms            80  
