-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.48%       9.582ms         7.36%     148.096ms     243.579us       0.000us         0.00%     926.025ms       1.523ms           608  
                                   ConvolutionBackward0         0.18%       3.564ms         6.62%     133.204ms     219.086us       0.000us         0.00%     898.052ms       1.477ms           608  
                             aten::convolution_backward         4.59%      92.418ms         6.44%     129.640ms     213.224us     897.089ms        50.90%     898.052ms       1.477ms           608  
                                           aten::conv2d         0.10%       1.959ms         4.67%      94.051ms     154.689us       0.000us         0.00%     358.321ms     589.344us           608  
                                      aten::convolution         0.30%       5.968ms         4.57%      92.092ms     151.467us       0.000us         0.00%     358.321ms     589.344us           608  
                                     aten::_convolution         0.20%       3.982ms         4.28%      86.124ms     141.651us       0.000us         0.00%     358.321ms     589.344us           608  
                                aten::cudnn_convolution         2.74%      55.173ms         4.05%      81.500ms     134.046us     357.124ms        20.26%     357.124ms     587.375us           608  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us     132.194ms         7.50%     132.194ms     918.014us           144  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     127.937ms         7.26%     127.937ms      12.662us         10104  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.37%       7.480ms         2.28%      45.943ms      78.670us       0.000us         0.00%     121.710ms     208.408us           584  
                                CudnnBatchNormBackward0         0.14%       2.911ms         1.91%      38.463ms      65.861us       0.000us         0.00%     121.710ms     208.408us           584  
                        aten::cudnn_batch_norm_backward         0.91%      18.288ms         1.77%      35.552ms      60.877us     121.710ms         6.91%     121.710ms     208.408us           584  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      99.931ms         5.67%      99.931ms     892.241us           112  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      97.054ms         5.51%      97.054ms     866.554us           112  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      94.353ms         5.35%      94.353ms     436.819us           216  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      80.686ms         4.58%      80.686ms       3.362ms            24  
                                              aten::add         1.91%      38.532ms         5.27%     106.103ms      36.016us      77.667ms         4.41%      77.667ms      26.364us          2946  
                                maxwell_sgemm_32x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      75.546ms         4.29%      75.546ms     524.625us           144  
