-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.72%      10.721ms        14.38%     213.488ms     222.383us       0.000us         0.00%     116.330ms     121.177us           960  
                                   ConvolutionBackward0         0.38%       5.599ms        13.66%     202.767ms     211.216us       0.000us         0.00%     116.330ms     121.177us           960  
                             aten::convolution_backward         9.55%     141.788ms        13.28%     197.168ms     205.383us     116.183ms        36.27%     116.330ms     121.177us           960  
                                           aten::conv2d         0.21%       3.045ms         8.01%     118.918ms     123.873us       0.000us         0.00%      50.394ms      52.494us           960  
                                      aten::convolution         0.60%       8.840ms         7.80%     115.873ms     120.701us       0.000us         0.00%      50.394ms      52.494us           960  
                                     aten::_convolution         0.39%       5.841ms         7.21%     107.033ms     111.493us       0.000us         0.00%      50.394ms      52.494us           960  
                                aten::cudnn_convolution         5.37%      79.769ms         6.82%     101.192ms     105.408us      50.394ms        15.73%      50.394ms      52.494us           960  
                               Optimizer.step#Adam.step        13.37%     198.488ms        42.61%     632.523ms      79.065ms       0.000us         0.00%      39.516ms       4.939ms             8  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.89%      13.179ms         5.12%      76.008ms      78.521us       0.000us         0.00%      27.211ms      28.111us           968  
                                CudnnBatchNormBackward0         0.30%       4.495ms         4.23%      62.829ms      64.906us       0.000us         0.00%      27.211ms      28.111us           968  
                        aten::cudnn_batch_norm_backward         1.94%      28.857ms         3.93%      58.334ms      60.262us      27.211ms         8.49%      27.211ms      28.111us           968  
                                       aten::batch_norm         0.14%       2.037ms         5.44%      80.777ms      83.447us       0.000us         0.00%      22.709ms      23.460us           968  
                           aten::_batch_norm_impl_index         0.21%       3.174ms         5.30%      78.740ms      81.343us       0.000us         0.00%      22.709ms      23.460us           968  
                                 aten::cudnn_batch_norm         2.60%      38.563ms         5.09%      75.566ms      78.064us      22.709ms         7.09%      22.709ms      23.460us           968  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us      22.092ms         6.90%      22.092ms     212.423us           104  
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      19.016ms         5.94%      19.016ms      59.425us           320  
void cudnn::bn_bw_1C11_singleread<float, 512, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us      18.937ms         5.91%      18.937ms      22.123us           856  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      18.603ms         5.81%      18.603ms      36.911us           504  
