-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         1.09%     639.000us        38.92%      22.758ms     105.361us       0.000us         0.00%      11.751ms      54.403us           216  
                                      aten::convolution         1.65%     966.000us        37.83%      22.119ms     102.403us       0.000us         0.00%      11.751ms      54.403us           216  
                                     aten::_convolution         2.36%       1.378ms        36.18%      21.153ms      97.931us       0.000us         0.00%      11.751ms      54.403us           216  
                                aten::cudnn_convolution        25.54%      14.931ms        31.83%      18.609ms      86.153us      11.488ms        71.86%      11.488ms      53.185us           216  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.974ms        37.37%       5.974ms      43.926us           136  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile2...         0.00%       0.000us         0.00%       0.000us       0.000us       1.696ms        10.61%       1.696ms      70.667us            24  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.629ms        10.19%       1.629ms      67.875us            24  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       1.387ms         8.68%       1.387ms      28.896us            48  
                                           aten::linear         0.21%     125.000us         3.55%       2.076ms      51.900us       0.000us         0.00%       1.373ms      34.325us            40  
                                            aten::addmm         1.79%       1.047ms         2.93%       1.711ms      42.775us       1.373ms         8.59%       1.373ms      34.325us            40  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       1.161ms         7.26%       1.161ms      48.375us            24  
                                       aten::batch_norm         0.69%     405.000us        18.14%      10.608ms      63.143us       0.000us         0.00%     670.000us       3.988us           168  
                           aten::_batch_norm_impl_index         0.79%     460.000us        17.45%      10.203ms      60.732us       0.000us         0.00%     670.000us       3.988us           168  
                                 aten::cudnn_batch_norm         7.65%       4.474ms        16.66%       9.743ms      57.994us     670.000us         4.19%     670.000us       3.988us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     670.000us         4.19%     670.000us       3.988us           168  
                                            aten::copy_         2.07%       1.210ms         9.96%       5.825ms      36.406us     668.000us         4.18%     668.000us       4.175us           160  
                                               aten::to         0.44%     255.000us        11.73%       6.859ms      47.632us       0.000us         0.00%     572.000us       3.972us           144  
                                         aten::_to_copy         1.06%     618.000us        11.29%       6.604ms      48.559us       0.000us         0.00%     572.000us       4.206us           136  
void cudnn::winograd::generateWinogradTilesKernel<1,...         0.00%       0.000us         0.00%       0.000us       0.000us     558.000us         3.49%     558.000us      11.625us            48  
