-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.56%      43.418ms         5.00%     390.878ms     133.862us       0.000us         0.00%        2.844s     973.925us          2920  
                                         AddmmBackward0         0.41%      31.924ms         2.93%     228.648ms      78.304us       0.000us         0.00%        2.744s     939.573us          2920  
                                               aten::mm         1.14%      89.336ms         1.95%     152.164ms      26.055us        2.744s        34.18%        2.744s     469.786us          5840  
                                           aten::linear         0.28%      22.040ms         2.87%     224.147ms      75.725us       0.000us         0.00%        1.600s     540.615us          2960  
                                            aten::addmm         1.28%      99.975ms         1.99%     155.160ms      52.419us        1.600s        19.93%        1.600s     540.615us          2960  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us        1.517s        18.90%        1.517s     526.724us          2880  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us        1.458s        18.16%        1.458s     506.176us          2880  
                                              aten::bmm         0.59%      45.838ms         0.87%      68.067ms      23.634us        1.011s        12.59%        1.011s     350.891us          2880  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     872.506ms        10.87%     872.506ms     908.860us           960  
      autograd::engine::evaluate_function: BmmBackward0         0.12%       9.098ms         0.84%      65.328ms      68.050us       0.000us         0.00%     629.231ms     655.449us           960  
                                           BmmBackward0         0.09%       7.411ms         0.72%      56.230ms      58.573us       0.000us         0.00%     629.231ms     655.449us           960  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     623.884ms         7.77%     623.884ms     213.659us          2920  
                                              aten::mul         0.71%      55.629ms         1.15%      89.853ms      22.667us     573.780ms         7.15%     573.780ms     144.748us          3964  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     448.487ms         5.59%     448.487ms      74.848us          5992  
                                           aten::matmul         0.15%      11.932ms         1.59%     124.592ms     129.783us       0.000us         0.00%     435.872ms     454.033us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     426.949ms         5.32%     426.949ms     177.895us          2400  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     417.736ms         5.20%     417.736ms     435.142us           960  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     381.336ms         4.75%     381.336ms     397.225us           960  
                                              aten::add         0.97%      76.023ms         1.56%     121.797ms      25.144us     367.649ms         4.58%     367.649ms      75.898us          4844  
