-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.08%       7.836ms         1.92%     185.383ms     231.729us       0.000us         0.00%        5.744s       7.180ms           800  
                                   ConvolutionBackward0         0.05%       4.716ms         1.84%     177.547ms     221.934us       0.000us         0.00%        5.744s       7.180ms           800  
                             aten::convolution_backward         1.24%     120.359ms         1.79%     172.831ms     216.039us        5.744s        60.12%        5.744s       7.180ms           800  
                                      aten::convolution         0.08%       7.433ms         1.23%     118.632ms     148.290us       0.000us         0.00%        2.782s       3.477ms           800  
                                     aten::_convolution         0.05%       5.267ms         1.15%     111.199ms     138.999us       0.000us         0.00%        2.782s       3.477ms           800  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us        2.482s        25.99%        2.482s       7.758ms           320  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.769s        18.52%        1.769s       3.402ms           520  
        maxwell_scudnn_128x128_3dconv_fprop_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.669s        17.47%        1.669s       3.476ms           480  
                                           aten::conv2d         0.02%       1.959ms         0.95%      92.161ms     153.602us       0.000us         0.00%        1.471s       2.451ms           600  
                                aten::cudnn_convolution         0.63%      60.828ms         0.83%      80.550ms     134.250us        1.471s        15.40%        1.471s       2.451ms           600  
                                 aten::conv_transpose2d         0.01%     851.000us         0.30%      29.281ms     146.405us       0.000us         0.00%        1.311s       6.555ms           200  
                      aten::cudnn_convolution_transpose         0.19%      18.372ms         0.26%      25.382ms     126.910us        1.311s        13.72%        1.311s       6.555ms           200  
                                maxwell_gcgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us        1.071s        11.22%        1.071s       6.697ms           160  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.06%       6.041ms         0.42%      40.587ms      78.052us       0.000us         0.00%     294.381ms     566.117us           520  
                                CudnnBatchNormBackward0         0.02%       2.395ms         0.36%      34.546ms      66.435us       0.000us         0.00%     294.381ms     566.117us           520  
                        aten::cudnn_batch_norm_backward         0.16%      15.791ms         0.33%      32.151ms      61.829us     294.381ms         3.08%     294.381ms     566.117us           520  
void fft2d_c2r_32x32<float, false, false, 1u, false,...         0.00%       0.000us         0.00%       0.000us       0.000us     275.743ms         2.89%     275.743ms       1.723ms           160  
void fft2d_r2c_32x32<float, false, 1u, false>(float2...         0.00%       0.000us         0.00%       0.000us       0.000us     219.829ms         2.30%     219.829ms     686.966us           320  
