-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.06%       5.255ms         3.29%     297.820ms     664.777us       0.000us         0.00%        4.752s      10.606ms           448  
                                   ConvolutionBackward0         0.03%       2.447ms         3.23%     292.565ms     653.047us       0.000us         0.00%        4.752s      10.606ms           448  
                             aten::convolution_backward         1.37%     124.329ms         3.20%     290.118ms     647.585us        4.696s        51.63%        4.752s      10.606ms           448  
                                           aten::conv2d         0.02%       1.737ms         4.67%     423.458ms     802.004us       0.000us         0.00%        2.962s       5.609ms           528  
                                      aten::convolution         0.05%       4.975ms         4.65%     421.721ms     798.714us       0.000us         0.00%        2.962s       5.609ms           528  
                                     aten::_convolution         0.07%       6.256ms         4.60%     416.746ms     789.292us       0.000us         0.00%        2.962s       5.609ms           528  
                                aten::cudnn_convolution         1.11%     100.467ms         2.39%     216.859ms     410.718us        2.711s        29.81%        2.711s       5.135ms           528  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.434s        15.76%        1.434s       5.600ms           256  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.151s        12.65%        1.151s       5.138ms           224  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.062s        11.68%        1.062s      11.063ms            96  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     775.945ms         8.53%     775.945ms      32.331ms            24  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     649.271ms         7.14%     649.271ms       2.899ms           224  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     463.791ms         5.10%     463.791ms       5.797ms            80  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     384.095ms         4.22%     384.095ms       3.201ms           120  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     379.510ms         4.17%     379.510ms       2.965ms           128  
      maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     345.766ms         3.80%     345.766ms       7.203ms            48  
             maxwell_scudnn_128x32_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     311.242ms         3.42%     311.242ms       4.323ms            72  
