-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.20%      42.285ms        47.57%        1.674s     503.046us       0.000us         0.00%        1.849s     555.516us          3328  
                                   ConvolutionBackward0         0.49%      17.214ms        45.74%        1.610s     483.651us       0.000us         0.00%        1.830s     549.968us          3328  
                             aten::convolution_backward        13.68%     481.559ms        45.25%        1.592s     478.478us        1.666s        45.43%        1.830s     549.968us          3328  
                                           aten::conv2d         0.30%      10.389ms        16.34%     575.103ms     172.807us       0.000us         0.00%     689.074ms     207.053us          3328  
                                      aten::convolution         0.83%      29.073ms        16.05%     564.714ms     169.686us       0.000us         0.00%     689.074ms     207.053us          3328  
                                     aten::_convolution         1.08%      37.903ms        15.22%     535.641ms     160.950us       0.000us         0.00%     689.074ms     207.053us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     553.227ms        15.08%     553.227ms     617.441us           896  
                                aten::cudnn_convolution         7.97%     280.468ms        11.76%     413.915ms     124.373us     465.514ms        12.69%     465.514ms     139.878us          3328  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.11%       3.816ms         1.64%      57.847ms     150.643us       0.000us         0.00%     384.637ms       1.002ms           384  
                          MaxPool2DWithIndicesBackward0         0.05%       1.622ms         1.54%      54.031ms     140.706us       0.000us         0.00%     384.637ms       1.002ms           384  
                 aten::max_pool2d_with_indices_backward         0.17%       6.108ms         1.49%      52.409ms     136.482us     340.919ms         9.29%     384.637ms       1.002ms           384  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us     340.919ms         9.29%     340.919ms     887.810us           384  
     autograd::engine::evaluate_function: ReluBackward0         0.61%      21.605ms         7.06%     248.406ms      74.641us       0.000us         0.00%     275.114ms      82.666us          3328  
                                          ReluBackward0         0.43%      15.071ms         6.44%     226.801ms      68.149us       0.000us         0.00%     275.114ms      82.666us          3328  
                               aten::threshold_backward         1.49%      52.539ms         6.02%     211.730ms      63.621us     275.114ms         7.50%     275.114ms      82.666us          3328  
                                             aten::add_         3.15%     111.008ms        13.09%     460.812ms      41.027us     241.657ms         6.59%     241.657ms      21.515us         11232  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     223.578ms         6.10%     223.578ms      67.181us          3328  
                                            aten::relu_         1.08%      38.000ms         2.86%     100.735ms      30.269us       0.000us         0.00%     183.512ms      55.142us          3328  
                                       aten::clamp_min_         0.82%      28.715ms         1.78%      62.735ms      18.851us     183.512ms         5.00%     183.512ms      55.142us          3328  
