-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.52%     630.000us        20.99%      25.647ms     118.736us       0.000us         0.00%      40.998ms     189.806us           216  
                                      aten::convolution         0.78%     956.000us        20.47%      25.017ms     115.819us       0.000us         0.00%      40.998ms     189.806us           216  
                                     aten::_convolution         1.14%       1.393ms        19.69%      24.061ms     111.394us       0.000us         0.00%      40.998ms     189.806us           216  
                                aten::cudnn_convolution        13.88%      16.962ms        17.60%      21.510ms      99.583us      38.166ms        36.72%      38.166ms     176.694us           216  
                                            aten::copy_         1.09%       1.335ms        49.41%      60.380ms     377.375us      34.866ms        33.54%      34.866ms     217.912us           160  
                                               aten::to         0.22%     274.000us        50.44%      61.634ms     428.014us       0.000us         0.00%      33.774ms     234.542us           144  
                                         aten::_to_copy         0.54%     665.000us        50.22%      61.360ms     451.176us       0.000us         0.00%      33.774ms     248.338us           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      32.028ms        30.81%      32.028ms       1.001ms            32  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      10.087ms         9.70%      10.087ms     252.175us            40  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       8.513ms         8.19%       8.513ms     118.236us            72  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us       5.763ms         5.54%       5.763ms     240.125us            24  
                                       aten::batch_norm         0.33%     398.000us         8.63%      10.543ms      62.756us       0.000us         0.00%       5.571ms      33.161us           168  
                           aten::_batch_norm_impl_index         0.38%     468.000us         8.30%      10.145ms      60.387us       0.000us         0.00%       5.571ms      33.161us           168  
                                 aten::cudnn_batch_norm         3.64%       4.450ms         7.92%       9.677ms      57.601us       5.571ms         5.36%       5.571ms      33.161us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       5.571ms         5.36%       5.571ms      33.161us           168  
                                           aten::linear         0.11%     138.000us         2.04%       2.493ms      62.325us       0.000us         0.00%       5.523ms     138.075us            40  
                                            aten::addmm         1.02%       1.250ms         1.72%       2.101ms      52.525us       5.523ms         5.31%       5.523ms     138.075us            40  
                                             aten::relu         0.70%     854.000us         4.13%       5.047ms      26.286us       0.000us         0.00%       4.985ms      25.964us           192  
                                        aten::clamp_min         2.13%       2.603ms         3.43%       4.193ms      21.839us       4.985ms         4.80%       4.985ms      25.964us           192  
