-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.83%     606.000us        33.24%      24.296ms     112.481us       0.000us         0.00%      20.549ms      95.134us           216  
                                      aten::convolution         1.24%     903.000us        32.41%      23.690ms     109.676us       0.000us         0.00%      20.549ms      95.134us           216  
                                     aten::_convolution         1.85%       1.352ms        31.17%      22.787ms     105.495us       0.000us         0.00%      20.549ms      95.134us           216  
                                aten::cudnn_convolution        22.17%      16.204ms        27.74%      20.278ms      93.880us      19.681ms        63.85%      19.681ms      91.116us           216  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.311ms        17.23%       5.311ms      82.984us            64  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us       4.011ms        13.01%       4.011ms     167.125us            24  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us       3.158ms        10.25%       3.158ms      49.344us            64  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       2.600ms         8.43%       2.600ms     108.333us            24  
void cudnn::winograd::generateWinogradTilesKernel<0,...         0.00%       0.000us         0.00%       0.000us       0.000us       2.093ms         6.79%       2.093ms      43.604us            48  
                                            aten::copy_         1.81%       1.321ms        24.06%      17.585ms     109.906us       2.074ms         6.73%       2.074ms      12.963us           160  
                                           aten::linear         0.18%     128.000us         2.92%       2.132ms      53.300us       0.000us         0.00%       2.026ms      50.650us            40  
                                            aten::addmm         1.46%       1.069ms         2.40%       1.751ms      43.775us       2.026ms         6.57%       2.026ms      50.650us            40  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us       1.817ms         5.89%       1.817ms      56.781us            32  
                                       aten::batch_norm         0.56%     407.000us        13.91%      10.170ms      60.536us       0.000us         0.00%       1.774ms      10.560us           168  
                           aten::_batch_norm_impl_index         0.66%     480.000us        13.36%       9.763ms      58.113us       0.000us         0.00%       1.774ms      10.560us           168  
                                 aten::cudnn_batch_norm         5.86%       4.284ms        12.70%       9.283ms      55.256us       1.774ms         5.76%       1.774ms      10.560us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.774ms         5.76%       1.774ms      10.560us           168  
                                               aten::to         0.36%     263.000us        25.66%      18.756ms     130.250us       0.000us         0.00%       1.754ms      12.181us           144  
                                         aten::_to_copy         0.90%     656.000us        25.30%      18.493ms     135.978us       0.000us         0.00%       1.754ms      12.897us           136  
