-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.87%       8.558ms         8.79%      86.354ms     145.868us       0.000us         0.00%     347.553ms     587.083us           592  
                                         AddmmBackward0         0.69%       6.818ms         5.47%      53.746ms      90.787us       0.000us         0.00%     331.281ms     559.596us           592  
                                               aten::mm         2.21%      21.686ms         3.80%      37.352ms      31.547us     331.281ms        32.31%     331.281ms     279.798us          1184  
                               Optimizer.step#Adam.step        12.39%     121.698ms        39.64%     389.288ms      48.661ms       0.000us         0.00%     205.259ms      25.657ms             8  
                                           aten::linear         0.46%       4.527ms         5.41%      53.123ms      89.735us       0.000us         0.00%     188.230ms     317.956us           592  
                                            aten::addmm         2.41%      23.703ms         4.00%      39.323ms      66.424us     188.230ms        18.36%     188.230ms     317.956us           592  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     125.075ms        12.20%     125.075ms     183.934us           680  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     113.560ms        11.07%     113.560ms     168.988us           672  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.572ms        10.10%     103.572ms      18.056us          5736  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      92.817ms         9.05%      92.817ms     483.422us           192  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      74.046ms         7.22%      74.046ms     711.981us           104  
                                             aten::add_         4.93%      48.442ms         9.98%      98.015ms      15.470us      69.668ms         6.79%      69.668ms      10.996us          6336  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      61.454ms         5.99%      61.454ms      11.534us          5328  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      60.734ms         5.92%      60.734ms     103.997us           584  
                                              aten::add         3.99%      39.145ms         6.54%      64.205ms      21.691us      53.875ms         5.25%      53.875ms      18.201us          2960  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      47.841ms         4.67%      47.841ms     498.344us            96  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      41.130ms         4.01%      41.130ms      29.718us          1384  
                                              aten::div         4.17%      40.958ms         6.43%      63.177ms      21.577us      40.715ms         3.97%      40.715ms      13.905us          2928  
                                             aten::mul_         2.71%      26.659ms         4.99%      49.016ms      15.472us      37.489ms         3.66%      37.489ms      11.834us          3168  
