-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.04%      42.282ms         9.78%     397.764ms     136.221us       0.000us         0.00%        1.449s     496.122us          2920  
                                         AddmmBackward0         0.81%      32.800ms         6.56%     266.982ms      91.432us       0.000us         0.00%        1.361s     466.112us          2920  
                                               aten::mm         2.67%     108.544ms         4.56%     185.483ms      31.761us        1.361s        32.26%        1.361s     233.056us          5840  
                                           aten::linear         0.57%      23.321ms         6.44%     262.061ms      88.534us       0.000us         0.00%     812.275ms     274.417us          2960  
                                            aten::addmm         2.96%     120.600ms         4.71%     191.791ms      64.794us     812.275ms        19.25%     812.275ms     274.417us          2960  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     713.148ms        16.90%     713.148ms     212.246us          3360  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     618.874ms        14.67%     618.874ms     182.022us          3400  
                                              aten::bmm         1.15%      46.622ms         1.76%      71.757ms      24.916us     514.564ms        12.20%     514.564ms     178.668us          2880  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     455.736ms        10.80%     455.736ms     474.725us           960  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     353.325ms         8.37%     353.325ms     121.002us          2920  
      autograd::engine::evaluate_function: BmmBackward0         0.22%       9.094ms         1.68%      68.227ms      71.070us       0.000us         0.00%     322.916ms     336.371us           960  
                                           BmmBackward0         0.24%       9.849ms         1.45%      59.133ms      61.597us       0.000us         0.00%     322.916ms     336.371us           960  
                                              aten::mul         1.41%      57.387ms         2.13%      86.537ms      21.831us     289.655ms         6.87%     289.655ms      73.071us          3964  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     260.861ms         6.18%     260.861ms     543.460us           480  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     239.085ms         5.67%     239.085ms     498.094us           480  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     237.260ms         5.62%     237.260ms      39.596us          5992  
                                           aten::matmul         0.29%      11.792ms         3.09%     125.686ms     130.923us       0.000us         0.00%     221.353ms     230.576us           960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     217.594ms         5.16%     217.594ms      17.725us         12276  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     215.928ms         5.12%     215.928ms      89.970us          2400  
