-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      65.053ms         2.52%      65.053ms     677.635us            96  
                                          aten::dropout         0.04%       1.084ms         0.66%      17.944ms      44.860us       0.000us         0.00%      64.314ms     160.785us           400  
                                   aten::native_dropout         0.28%       7.630ms         0.62%      16.860ms      47.898us      64.314ms         2.49%      64.314ms     182.710us           352  
void at::native::(anonymous namespace)::fused_dropou...         0.00%       0.000us         0.00%       0.000us       0.000us      64.314ms         2.49%      64.314ms     182.710us           352  
                                            aten::zeros         0.08%       2.159ms         0.69%      18.854ms      30.607us       0.000us         0.00%      60.957ms      98.956us           616  
                                              aten::sum         0.19%       5.190ms         0.31%       8.429ms      29.267us      53.810ms         2.09%      53.810ms     186.840us           288  
                                           aten::gather         0.17%       4.626ms         0.26%       7.102ms      29.592us      48.742ms         1.89%      48.742ms     203.092us           240  
void at::native::_scatter_gather_elementwise_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us      48.742ms         1.89%      48.742ms     203.092us           240  
                                            aten::where         0.05%       1.298ms         0.10%       2.645ms      36.736us      47.465ms         1.84%      47.465ms     659.236us            72  
                                             aten::exp_         0.02%     631.000us         0.04%       1.183ms      12.323us      44.882ms         1.74%      44.882ms     467.521us            96  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      41.941ms         1.63%      41.941ms     436.885us            96  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      41.807ms         1.62%      41.807ms     290.326us           144  
      autograd::engine::evaluate_function: MulBackward0         0.02%     548.000us         0.12%       3.374ms      60.250us       0.000us         0.00%      38.447ms     686.554us            56  
     autograd::engine::evaluate_function: ViewBackward0         0.10%       2.738ms         0.42%      11.356ms      22.532us       0.000us         0.00%      36.885ms      73.185us           504  
      autograd::engine::evaluate_function: SubBackward0         0.02%     645.000us         0.12%       3.335ms      69.479us       0.000us         0.00%      36.499ms     760.396us            48  
      autograd::engine::evaluate_function: ExpBackward0         0.01%     235.000us         0.06%       1.536ms      32.000us       0.000us         0.00%      33.484ms     697.583us            48  
                                           ExpBackward0         0.01%     246.000us         0.05%       1.301ms      27.104us       0.000us         0.00%      33.484ms     697.583us            48  
autograd::engine::evaluate_function: NativeDropoutBa...         0.04%       1.152ms         0.28%       7.512ms      40.826us       0.000us         0.00%      31.577ms     171.614us           184  
                                 NativeDropoutBackward0         0.02%     647.000us         0.23%       6.360ms      34.565us       0.000us         0.00%      31.577ms     171.614us           184  
                          aten::native_dropout_backward         0.08%       2.191ms         0.21%       5.713ms      31.049us      31.577ms         1.22%      31.577ms     171.614us           184  
