-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.73%      18.102ms        19.90%     490.650ms     212.956us        1.083s        43.18%        1.083s     470.234us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.083s        43.18%        1.083s     470.234us          2304  
                                Optimizer.step#SGD.step         0.68%      16.848ms        28.25%     696.364ms      10.881ms       0.000us         0.00%     965.520ms      15.086ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.22%       5.533ms        17.65%     435.067ms       1.133ms       0.000us         0.00%     490.638ms       1.278ms           384  
                                         AddmmBackward0         0.16%       3.877ms        10.93%     269.420ms     701.615us       0.000us         0.00%     479.442ms       1.249ms           384  
                                               aten::mm         0.39%       9.661ms        10.53%     259.583ms     368.726us     479.442ms        19.11%     479.442ms     681.026us           704  
                                           aten::linear         0.06%       1.574ms        12.07%     297.487ms     774.706us       0.000us         0.00%     396.910ms       1.034ms           384  
                                            aten::addmm         0.54%      13.309ms        11.85%     292.075ms     760.612us     396.910ms        15.82%     396.910ms       1.034ms           384  
autograd::engine::evaluate_function: torch::autograd...         0.14%       3.529ms         7.99%     196.876ms     256.349us       0.000us         0.00%     361.201ms     470.314us           768  
                        torch::autograd::AccumulateGrad         0.14%       3.521ms         7.84%     193.347ms     251.754us       0.000us         0.00%     361.201ms     470.314us           768  
                                      sgemm_32x32x32_NN         0.00%       0.000us         0.00%       0.000us       0.000us     271.458ms        10.82%     271.458ms       4.242ms            64  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     258.643ms        10.31%     258.643ms       4.041ms            64  
                                             aten::mul_         0.27%       6.726ms        15.36%     378.589ms     492.954us     243.303ms         9.70%     243.303ms     316.801us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     243.303ms         9.70%     243.303ms     316.801us           768  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     199.920ms         7.97%     199.920ms       1.562ms           128  
                                  sgemm_32x32x32_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     129.666ms         5.17%     129.666ms     405.206us           320  
                                            aten::fill_         0.20%       4.963ms         5.73%     141.252ms     157.647us     116.412ms         4.64%     116.412ms     129.924us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     116.412ms         4.64%     116.412ms     129.924us           896  
                                            aten::zero_         0.17%       4.306ms         5.86%     144.542ms     150.565us       0.000us         0.00%     116.316ms     121.162us           960  
