-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                             aten::add_         0.87%      18.965ms        21.29%     462.037ms     200.537us        1.083s        48.91%        1.083s     470.253us          2304  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us        1.083s        48.91%        1.083s     470.253us          2304  
                                Optimizer.step#SGD.step         0.82%      17.874ms        31.69%     687.857ms      10.748ms       0.000us         0.00%     965.330ms      15.083ms            64  
    autograd::engine::evaluate_function: AddmmBackward0         0.25%       5.510ms        19.86%     431.061ms       1.123ms       0.000us         0.00%     397.171ms       1.034ms           384  
                                         AddmmBackward0         0.18%       3.816ms        12.24%     265.713ms     691.961us       0.000us         0.00%     392.051ms       1.021ms           384  
                                               aten::mm         0.44%       9.545ms        11.80%     256.027ms     363.675us     392.051ms        17.70%     392.051ms     556.891us           704  
autograd::engine::evaluate_function: torch::autograd...         0.16%       3.579ms         7.77%     168.565ms     219.486us       0.000us         0.00%     361.256ms     470.385us           768  
                        torch::autograd::AccumulateGrad         0.16%       3.394ms         7.60%     164.986ms     214.826us       0.000us         0.00%     361.256ms     470.385us           768  
                                           aten::linear         0.07%       1.550ms        10.92%     236.969ms     617.107us       0.000us         0.00%     331.412ms     863.052us           384  
                                            aten::addmm         0.61%      13.151ms        10.67%     231.664ms     603.292us     331.412ms        14.96%     331.412ms     863.052us           384  
                                      sgemm_32x32x32_NN         0.00%       0.000us         0.00%       0.000us       0.000us     253.085ms        11.43%     253.085ms       3.954ms            64  
                                      sgemm_32x32x32_NT         0.00%       0.000us         0.00%       0.000us       0.000us     252.746ms        11.41%     252.746ms       3.949ms            64  
                                             aten::mul_         0.32%       7.004ms        17.02%     369.447ms     481.051us     243.124ms        10.98%     243.124ms     316.568us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     243.124ms        10.98%     243.124ms     316.568us           768  
                                     sgemm_128x128x8_TN         0.00%       0.000us         0.00%       0.000us       0.000us     131.931ms         5.96%     131.931ms       1.031ms           128  
                                            aten::fill_         0.24%       5.245ms         2.91%      63.060ms      70.379us     111.370ms         5.03%     111.370ms     124.297us           896  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     111.370ms         5.03%     111.370ms     124.297us           896  
                                            aten::zero_         0.20%       4.441ms         3.06%      66.469ms      69.239us       0.000us         0.00%     111.289ms     115.926us           960  
                      Optimizer.zero_grad#SGD.zero_grad         0.24%       5.125ms         3.23%      70.128ms       1.096ms       0.000us         0.00%     109.680ms       1.714ms            64  
