-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         0.61%       1.373ms        68.99%     154.555ms     965.969us      79.713ms        39.32%      79.713ms     498.206us           160  
                                               aten::to         0.12%     271.000us        69.51%     155.735ms       1.081ms       0.000us         0.00%      77.629ms     539.090us           144  
                                         aten::_to_copy         0.30%     662.000us        69.39%     155.464ms       1.143ms       0.000us         0.00%      77.629ms     570.801us           136  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      74.409ms        36.70%      74.409ms       2.325ms            32  
                                           aten::conv2d         0.28%     618.000us        12.23%      27.408ms     126.889us       0.000us         0.00%      70.975ms     328.588us           216  
                                      aten::convolution         0.43%     956.000us        11.96%      26.790ms     124.028us       0.000us         0.00%      70.975ms     328.588us           216  
                                     aten::_convolution         0.63%       1.421ms        11.53%      25.834ms     119.602us       0.000us         0.00%      70.975ms     328.588us           216  
                                aten::cudnn_convolution         8.09%      18.126ms        10.36%      23.210ms     107.454us      65.433ms        32.27%      65.433ms     302.931us           216  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      15.090ms         7.44%      15.090ms     471.562us            32  
                                       aten::batch_norm         0.18%     405.000us         4.93%      11.042ms      65.726us       0.000us         0.00%      10.706ms      63.726us           168  
                           aten::_batch_norm_impl_index         0.23%     511.000us         4.75%      10.637ms      63.315us       0.000us         0.00%      10.706ms      63.726us           168  
                                 aten::cudnn_batch_norm         2.06%       4.610ms         4.52%      10.126ms      60.274us      10.706ms         5.28%      10.706ms      63.726us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.706ms         5.28%      10.706ms      63.726us           168  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      10.316ms         5.09%      10.316ms     214.917us            48  
                                             aten::relu         0.39%     873.000us         2.32%       5.204ms      27.104us       0.000us         0.00%      10.188ms      53.062us           192  
                                        aten::clamp_min         1.16%       2.600ms         1.93%       4.331ms      22.557us      10.188ms         5.03%      10.188ms      53.062us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.188ms         5.03%      10.188ms      53.062us           192  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       9.203ms         4.54%       9.203ms     104.580us            88  
                                             aten::add_         0.64%       1.438ms         1.08%       2.430ms      21.696us       9.104ms         4.49%       9.104ms      81.286us           112  
