-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.67%       8.399ms        13.47%     170.125ms     212.656us       0.000us         0.00%     618.762ms     773.452us           800  
                                   ConvolutionBackward0         0.39%       4.928ms        12.81%     161.726ms     202.157us       0.000us         0.00%     618.762ms     773.452us           800  
                             aten::convolution_backward         8.69%     109.722ms        12.42%     156.798ms     195.998us     618.762ms        55.82%     618.762ms     773.452us           800  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     478.344ms        43.15%     478.344ms       1.495ms           320  
                                      aten::convolution         0.57%       7.151ms         7.97%     100.593ms     125.741us       0.000us         0.00%     354.479ms     443.099us           800  
                                     aten::_convolution         0.39%       4.871ms         7.40%      93.442ms     116.802us       0.000us         0.00%     354.479ms     443.099us           800  
                                           aten::conv2d         0.16%       1.979ms         6.36%      80.334ms     133.890us       0.000us         0.00%     186.834ms     311.390us           600  
                                aten::cudnn_convolution         4.42%      55.796ms         5.48%      69.179ms     115.298us     186.834ms        16.86%     186.834ms     311.390us           600  
                                 aten::conv_transpose2d         0.06%     786.000us         1.82%      23.024ms     115.120us       0.000us         0.00%     167.645ms     838.225us           200  
                      aten::cudnn_convolution_transpose         1.15%      14.495ms         1.54%      19.392ms      96.960us     167.645ms        15.12%     167.645ms     838.225us           200  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     124.737ms        11.25%     124.737ms     259.869us           480  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     100.589ms         9.07%     100.589ms     359.246us           280  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      80.477ms         7.26%      80.477ms     335.321us           240  
void explicit_convolve_sgemm<float, int, 128, 5, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us      59.156ms         5.34%      59.156ms     369.725us           160  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      56.264ms         5.08%      56.264ms     175.825us           320  
                               Optimizer.step#Adam.step         5.23%      66.027ms        17.15%     216.565ms       2.707ms       0.000us         0.00%      52.502ms     656.275us            80  
                                             aten::add_         3.95%      49.865ms         7.48%      94.429ms      18.021us      29.146ms         2.63%      29.146ms       5.562us          5240  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.168ms         2.09%      23.168ms       8.158us          2840  
