-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.71%      11.815ms        14.35%     237.632ms     396.053us       0.000us         0.00%     627.393ms       1.046ms           600  
                                         AddmmBackward0         0.39%       6.439ms         8.10%     134.149ms     223.582us       0.000us         0.00%     600.751ms       1.001ms           600  
                                               aten::mm         1.10%      18.215ms         7.15%     118.464ms      98.720us     600.751ms        34.73%     600.751ms     500.626us          1200  
                                           aten::linear         0.26%       4.374ms         8.70%     144.074ms     240.123us       0.000us         0.00%     350.434ms     584.057us           600  
                                            aten::addmm         1.24%      20.507ms         7.84%     129.898ms     216.497us     350.434ms        20.26%     350.434ms     584.057us           600  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     327.422ms        18.93%     327.422ms     553.078us           592  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     294.637ms        17.03%     294.637ms     504.515us           584  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     186.652ms        10.79%     186.652ms     972.146us           192  
                                              aten::bmm         0.58%       9.569ms         4.18%      69.272ms     120.264us     173.912ms        10.05%     173.912ms     301.931us           576  
                                              aten::mul         1.07%      17.651ms         8.44%     139.815ms     112.031us     167.810ms         9.70%     167.810ms     134.463us          1248  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     133.217ms         7.70%     133.217ms     231.280us           576  
                                              aten::add         1.88%      31.110ms        11.35%     187.966ms      74.827us     126.106ms         7.29%     126.106ms      50.201us          2512  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     120.636ms         6.97%     120.636ms      75.397us          1600  
      autograd::engine::evaluate_function: BmmBackward0         0.11%       1.804ms         2.33%      38.633ms     201.214us       0.000us         0.00%     111.835ms     582.474us           192  
                                           BmmBackward0         0.10%       1.644ms         2.22%      36.829ms     191.818us       0.000us         0.00%     111.835ms     582.474us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      94.200ms         5.45%      94.200ms      34.130us          2760  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      94.198ms         5.45%      94.198ms     183.980us           512  
      autograd::engine::evaluate_function: MulBackward0         0.22%       3.598ms         4.06%      67.307ms     161.796us       0.000us         0.00%      78.693ms     189.166us           416  
                                           aten::matmul         0.14%       2.338ms         4.56%      75.556ms     393.521us       0.000us         0.00%      73.841ms     384.589us           192  
