-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step        12.43%     113.842ms        40.07%     367.010ms      45.876ms       0.000us         0.00%     203.954ms      25.494ms             8  
    autograd::engine::evaluate_function: AddmmBackward0         0.89%       8.171ms         8.01%      73.380ms     123.953us       0.000us         0.00%     183.824ms     310.514us           592  
                                         AddmmBackward0         0.71%       6.460ms         5.31%      48.611ms      82.113us       0.000us         0.00%     171.822ms     290.240us           592  
                                               aten::mm         2.13%      19.481ms         3.60%      32.986ms      27.860us     171.822ms        26.11%     171.822ms     145.120us          1184  
                                           aten::linear         0.48%       4.407ms         5.78%      52.918ms      89.389us       0.000us         0.00%     105.503ms     178.215us           592  
                                            aten::addmm         2.69%      24.666ms         4.29%      39.275ms      66.343us     105.503ms        16.03%     105.503ms     178.215us           592  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      90.578ms        13.77%      90.578ms      15.791us          5736  
                                             aten::add_         5.10%      46.753ms        10.20%      93.441ms      14.748us      69.372ms        10.54%      69.372ms      10.949us          6336  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      68.968ms        10.48%      68.968ms     101.424us           680  
                                maxwell_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      66.406ms        10.09%      66.406ms      98.818us           672  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      57.548ms         8.75%      57.548ms      10.801us          5328  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      45.866ms         6.97%      45.866ms     238.885us           192  
                                              aten::add         4.33%      39.646ms         6.84%      62.616ms      21.154us      39.293ms         5.97%      39.293ms      13.275us          2960  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us      38.645ms         5.87%      38.645ms     371.587us           104  
                                             aten::mul_         2.81%      25.702ms         4.85%      44.397ms      14.014us      37.057ms         5.63%      37.057ms      11.697us          3168  
                                         aten::addcdiv_         1.58%      14.479ms         2.72%      24.931ms      15.739us      36.378ms         5.53%      36.378ms      22.966us          1584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      36.378ms         5.53%      36.378ms      22.966us          1584  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      31.385ms         4.77%      31.385ms      53.741us           584  
                                              aten::div         4.17%      38.182ms         6.27%      57.423ms      19.612us      29.118ms         4.43%      29.118ms       9.945us          2928  
