-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         1.29%      37.302ms         2.15%      61.989ms      29.021us        1.457s        54.02%        1.457s     682.062us          2136  
    autograd::engine::evaluate_function: AddmmBackward0         0.11%       3.109ms         0.89%      25.776ms     134.250us       0.000us         0.00%     648.572ms       3.378ms           192  
                                         AddmmBackward0         0.07%       2.091ms         0.51%      14.842ms      77.302us       0.000us         0.00%     627.324ms       3.267ms           192  
                                           aten::linear         0.11%       3.292ms         1.61%      46.387ms      59.777us       0.000us         0.00%     580.070ms     747.513us           776  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     557.506ms        20.67%     557.506ms     718.436us           776  
       autograd::engine::evaluate_function: MmBackward0         0.20%       5.656ms         1.91%      55.275ms      94.649us       0.000us         0.00%     556.395ms     952.731us           584  
                                            MmBackward0         0.23%       6.614ms         1.72%      49.619ms      84.964us       0.000us         0.00%     556.395ms     952.731us           584  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     500.622ms        18.56%     500.622ms     651.852us           768  
                                           aten::matmul         0.26%       7.494ms         2.11%      61.013ms      69.969us       0.000us         0.00%     376.450ms     431.709us           872  
                                            aten::addmm         0.22%       6.290ms         0.34%       9.775ms      50.911us     306.905ms        11.38%     306.905ms       1.598ms           192  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     270.134ms        10.02%     270.134ms     312.655us           864  
                                 sgemm_128x128x8_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     210.229ms         7.80%     210.229ms       2.190ms            96  
                                              aten::bmm         0.48%      13.861ms         0.70%      20.346ms      23.549us     182.421ms         6.76%     182.421ms     211.135us           864  
                               maxwell_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     137.697ms         5.11%     137.697ms       1.434ms            96  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     121.528ms         4.51%     121.528ms      90.423us          1344  
      autograd::engine::evaluate_function: BmmBackward0         0.10%       3.001ms         0.70%      20.161ms      70.003us       0.000us         0.00%     118.598ms     411.799us           288  
                                           BmmBackward0         0.08%       2.390ms         0.59%      17.160ms      59.583us       0.000us         0.00%     118.598ms     411.799us           288  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     110.404ms         4.09%     110.404ms      29.425us          3752  
                                            aten::copy_         0.69%      19.913ms         1.26%      36.451ms      12.118us     109.063ms         4.04%     109.063ms      36.258us          3008  
