-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.07%       5.188ms         3.44%     249.783ms     557.551us       0.000us         0.00%        3.792s       8.465ms           448  
                                   ConvolutionBackward0         0.03%       2.537ms         3.37%     244.595ms     545.971us       0.000us         0.00%        3.792s       8.465ms           448  
                             aten::convolution_backward         1.72%     124.497ms         3.34%     242.058ms     540.308us        3.742s        51.38%        3.792s       8.465ms           448  
                                           aten::conv2d         0.02%       1.716ms         4.81%     349.132ms     661.235us       0.000us         0.00%        2.375s       4.497ms           528  
                                      aten::convolution         0.07%       4.872ms         4.79%     347.416ms     657.985us       0.000us         0.00%        2.375s       4.497ms           528  
                                     aten::_convolution         0.09%       6.574ms         4.72%     342.544ms     648.758us       0.000us         0.00%        2.375s       4.497ms           528  
                                aten::cudnn_convolution         1.41%     101.944ms         2.60%     188.486ms     356.981us        2.176s        29.88%        2.176s       4.121ms           528  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.253s        17.20%        1.253s       4.015ms           312  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.143s        15.69%        1.143s       4.464ms           256  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     844.162ms        11.59%     844.162ms       8.793ms            96  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     613.418ms         8.42%     613.418ms      25.559ms            24  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     527.597ms         7.24%     527.597ms       2.355ms           224  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     368.450ms         5.06%     368.450ms       4.606ms            80  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     319.301ms         4.38%     319.301ms       2.495ms           128  
      maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     276.829ms         3.80%     276.829ms       5.767ms            48  
                maxwell_scudnn_128x32_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     243.679ms         3.35%     243.679ms       7.615ms            32  
autograd::engine::evaluate_function: UpsampleBilinea...         0.01%     564.000us         0.06%       4.072ms      50.900us       0.000us         0.00%     238.071ms       2.976ms            80  
