-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.06%       5.086ms         3.28%     298.004ms     665.188us       0.000us         0.00%        4.750s      10.603ms           448  
                                   ConvolutionBackward0         0.03%       2.575ms         3.23%     292.918ms     653.835us       0.000us         0.00%        4.750s      10.603ms           448  
                             aten::convolution_backward         1.37%     124.198ms         3.20%     290.343ms     648.087us        4.695s        51.52%        4.750s      10.603ms           448  
                                           aten::conv2d         0.02%       1.751ms         4.62%     419.658ms     794.807us       0.000us         0.00%        2.980s       5.643ms           528  
                                      aten::convolution         0.05%       4.949ms         4.60%     417.907ms     791.491us       0.000us         0.00%        2.980s       5.643ms           528  
                                     aten::_convolution         0.07%       6.525ms         4.55%     412.958ms     782.117us       0.000us         0.00%        2.980s       5.643ms           528  
                                aten::cudnn_convolution         1.11%     101.027ms         2.36%     214.422ms     406.102us        2.729s        29.94%        2.729s       5.168ms           528  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.443s        15.84%        1.443s       5.638ms           256  
             maxwell_scudnn_128x64_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.149s        12.61%        1.149s       5.129ms           224  
      maxwell_scudnn_128x64_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us        1.063s        11.66%        1.063s      11.069ms            96  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us     775.743ms         8.51%     775.743ms      32.323ms            24  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     648.184ms         7.11%     648.184ms       2.894ms           224  
               maxwell_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     466.926ms         5.12%     466.926ms       5.837ms            80  
            maxwell_scudnn_128x128_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     384.781ms         4.22%     384.781ms       3.207ms           120  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     384.416ms         4.22%     384.416ms       3.003ms           128  
      maxwell_scudnn_128x32_stridedB_splitK_large_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     346.793ms         3.81%     346.793ms       7.225ms            48  
             maxwell_scudnn_128x32_stridedB_small_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     310.812ms         3.41%     310.812ms       4.317ms            72  
