-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.85%       8.062ms        13.44%     127.110ms     209.062us       0.000us         0.00%     180.671ms     297.156us           608  
                                   ConvolutionBackward0         0.34%       3.245ms        12.06%     114.093ms     187.653us       0.000us         0.00%     177.256ms     291.539us           608  
                             aten::convolution_backward         8.26%      78.151ms        11.72%     110.848ms     182.316us     177.094ms        40.98%     177.256ms     291.539us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      87.421ms        20.23%      87.421ms       7.771us         11250  
                                           aten::conv2d         0.20%       1.910ms         7.73%      73.135ms     120.288us       0.000us         0.00%      72.480ms     119.211us           608  
                                      aten::convolution         0.62%       5.892ms         7.53%      71.225ms     117.146us       0.000us         0.00%      72.480ms     119.211us           608  
                                     aten::_convolution         0.40%       3.745ms         6.91%      65.333ms     107.456us       0.000us         0.00%      72.480ms     119.211us           608  
                                aten::cudnn_convolution         5.12%      48.399ms         6.44%      60.926ms     100.207us      72.296ms        16.73%      72.296ms     118.908us           608  
                                Optimizer.step#SGD.step         5.63%      53.253ms        16.75%     158.445ms      22.635ms       0.000us         0.00%      59.467ms       8.495ms             7  
                                             aten::add_         7.59%      71.772ms        13.49%     127.621ms      15.030us      57.183ms        13.23%      57.183ms       6.735us          8491  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      42.173ms         9.76%      42.173ms     119.810us           352  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      37.747ms         8.73%      37.747ms     104.853us           360  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      31.629ms         7.32%      31.629ms       4.383us          7217  
                                              aten::add         4.04%      38.199ms         6.33%      59.902ms      18.448us      31.419ms         7.27%      31.419ms       9.676us          3247  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile1...         0.00%       0.000us         0.00%       0.000us       0.000us      26.722ms         6.18%      26.722ms     133.610us           200  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      24.371ms         5.64%      24.371ms     145.065us           168  
                                             aten::mul_         3.76%      35.534ms         6.99%      66.135ms      15.044us      20.654ms         4.78%      20.654ms       4.698us          4396  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.75%       7.054ms         4.74%      44.792ms      76.699us       0.000us         0.00%      17.872ms      30.603us           584  
