-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.47%       5.681ms         4.25%      51.135ms     130.446us       0.000us         0.00%     453.810ms       1.158ms           392  
                                         AddmmBackward0         0.32%       3.815ms         2.52%      30.259ms      77.191us       0.000us         0.00%     427.166ms       1.090ms           392  
                                               aten::mm         1.03%      12.428ms         1.72%      20.720ms      26.429us     427.166ms        34.31%     427.166ms     544.855us           784  
                                           aten::linear         0.23%       2.757ms         7.44%      89.502ms     228.321us       0.000us         0.00%     263.890ms     673.189us           392  
                                            aten::addmm         1.18%      14.232ms         6.71%      80.695ms     205.855us     263.890ms        21.20%     263.890ms     673.189us           392  
                                 sgemm_128x128x8_NT_vec         0.00%       0.000us         0.00%       0.000us       0.000us     232.155ms        18.65%     232.155ms     604.570us           384  
                                 sgemm_128x128x8_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us     224.278ms        18.01%     224.278ms     584.057us           384  
                                maxwell_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     216.578ms        17.40%     216.578ms     443.807us           488  
                                              aten::bmm         0.75%       9.037ms         2.66%      32.042ms      55.628us     134.689ms        10.82%     134.689ms     233.835us           576  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      91.942ms         7.38%      91.942ms      15.743us          5840  
      autograd::engine::evaluate_function: BmmBackward0         0.14%       1.628ms         1.01%      12.207ms      63.578us       0.000us         0.00%      88.797ms     462.484us           192  
                                           BmmBackward0         0.11%       1.348ms         0.88%      10.579ms      55.099us       0.000us         0.00%      88.797ms     462.484us           192  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      80.390ms         6.46%      80.390ms      74.435us          1080  
                                              aten::add         2.26%      27.197ms        16.51%     198.613ms      90.279us      75.646ms         6.08%      75.646ms      34.385us          2200  
autograd::engine::evaluate_function: SelectBackward0...         0.23%       2.793ms         1.91%      23.001ms      77.706us       0.000us         0.00%      73.577ms     248.571us           296  
                                           aten::matmul         0.19%       2.247ms         4.38%      52.723ms     274.599us       0.000us         0.00%      63.446ms     330.448us           192  
                                            aten::copy_         0.70%       8.464ms         3.27%      39.340ms      44.302us      58.132ms         4.67%      58.132ms      65.464us           888  
                                       aten::layer_norm         0.04%     480.000us         2.13%      25.655ms     128.275us       0.000us         0.00%      54.124ms     270.620us           200  
                                aten::native_layer_norm         0.44%       5.289ms         2.09%      25.175ms     125.875us      54.124ms         4.35%      54.124ms     270.620us           200  
