-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.70%       8.486ms        11.60%     140.352ms     230.842us       0.000us         0.00%     501.448ms     824.750us           608  
                                   ConvolutionBackward0         0.29%       3.496ms        10.46%     126.594ms     208.214us       0.000us         0.00%     487.452ms     801.730us           608  
                             aten::convolution_backward         7.16%      86.631ms        10.17%     123.098ms     202.464us     486.902ms        49.23%     487.452ms     801.730us           608  
                                           aten::conv2d         0.17%       2.041ms         6.95%      84.113ms     138.344us       0.000us         0.00%     193.708ms     318.599us           608  
                                      aten::convolution         0.48%       5.835ms         6.78%      82.072ms     134.987us       0.000us         0.00%     193.708ms     318.599us           608  
                                     aten::_convolution         0.32%       3.881ms         6.30%      76.237ms     125.390us       0.000us         0.00%     193.708ms     318.599us           608  
                                aten::cudnn_convolution         4.41%      53.331ms         5.93%      71.722ms     117.964us     193.095ms        19.52%     193.095ms     317.590us           608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     100.177ms        10.13%     100.177ms       9.915us         10104  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_relu_tile4...         0.00%       0.000us         0.00%       0.000us       0.000us      92.373ms         9.34%      92.373ms     461.865us           200  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      64.265ms         6.50%      64.265ms     297.523us           216  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      60.741ms         6.14%      60.741ms     330.114us           184  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.61%       7.391ms         3.84%      46.427ms      79.498us       0.000us         0.00%      56.816ms      97.288us           584  
                                CudnnBatchNormBackward0         0.24%       2.879ms         3.23%      39.036ms      66.842us       0.000us         0.00%      56.816ms      97.288us           584  
                        aten::cudnn_batch_norm_backward         1.56%      18.873ms         2.99%      36.157ms      61.913us      56.816ms         5.74%      56.816ms      97.288us           584  
                                             aten::add_         4.93%      59.633ms        10.31%     124.717ms      16.260us      53.468ms         5.41%      53.468ms       6.971us          7670  
                                Optimizer.step#SGD.step         3.51%      42.447ms        11.96%     144.679ms      24.113ms       0.000us         0.00%      51.361ms       8.560ms             6  
maxwell_scudnn_winograd_128x128_ldg1_ldg4_mobile_rel...         0.00%       0.000us         0.00%       0.000us       0.000us      49.628ms         5.02%      49.628ms     443.107us           112  
                                              aten::add         3.05%      36.928ms         5.13%      62.031ms      21.056us      49.559ms         5.01%      49.559ms      16.822us          2946  
