-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.25%      44.416ms        41.70%     821.956ms     246.982us       0.000us         0.00%     591.147ms     177.628us          3328  
                                   ConvolutionBackward0         0.87%      17.170ms        38.39%     756.648ms     227.358us       0.000us         0.00%     586.592ms     176.260us          3328  
                             aten::convolution_backward        23.16%     456.584ms        37.52%     739.478ms     222.199us     514.731ms        46.66%     586.592ms     176.260us          3328  
                                           aten::conv2d         0.53%      10.355ms        26.16%     515.736ms     154.969us       0.000us         0.00%     216.427ms      65.032us          3328  
                                      aten::convolution         1.47%      28.947ms        25.64%     505.381ms     151.857us       0.000us         0.00%     216.427ms      65.032us          3328  
                                     aten::_convolution         1.91%      37.571ms        24.17%     476.434ms     143.159us       0.000us         0.00%     216.427ms      65.032us          3328  
                                aten::cudnn_convolution        14.32%     282.357ms        18.12%     357.137ms     107.313us     158.312ms        14.35%     158.312ms      47.570us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     138.398ms        12.55%     138.398ms     154.462us           896  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.19%       3.843ms         1.10%      21.625ms      56.315us       0.000us         0.00%      95.928ms     249.812us           384  
                          MaxPool2DWithIndicesBackward0         0.08%       1.562ms         0.90%      17.782ms      46.307us       0.000us         0.00%      95.928ms     249.812us           384  
                 aten::max_pool2d_with_indices_backward         0.36%       7.041ms         0.82%      16.220ms      42.240us      85.295ms         7.73%      95.928ms     249.812us           384  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us      85.295ms         7.73%      85.295ms     222.122us           384  
                                              aten::sum         3.86%      76.135ms         5.56%     109.554ms      32.919us      71.861ms         6.51%      71.861ms      21.593us          3328  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      71.861ms         6.51%      71.861ms      21.593us          3328  
                                             aten::add_         5.45%     107.483ms        10.02%     197.422ms      17.577us      70.771ms         6.42%      70.771ms       6.301us         11232  
     autograd::engine::evaluate_function: ReluBackward0         1.16%      22.899ms         6.08%     119.836ms      36.008us       0.000us         0.00%      70.081ms      21.058us          3328  
                                          ReluBackward0         0.76%      15.065ms         4.92%      96.937ms      29.128us       0.000us         0.00%      70.081ms      21.058us          3328  
                               aten::threshold_backward         2.71%      53.416ms         4.15%      81.872ms      24.601us      70.081ms         6.35%      70.081ms      21.058us          3328  
