-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%       7.700ms         7.80%     162.662ms     203.327us       0.000us         0.00%        1.193s       1.491ms           800  
                                   ConvolutionBackward0         0.22%       4.545ms         7.43%     154.962ms     193.702us       0.000us         0.00%        1.193s       1.491ms           800  
                             aten::convolution_backward         5.14%     107.098ms         7.22%     150.417ms     188.021us        1.193s        60.27%        1.193s       1.491ms           800  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     975.987ms        49.31%     975.987ms       3.050ms           320  
                                      aten::convolution         0.35%       7.373ms         4.93%     102.685ms     128.356us       0.000us         0.00%     592.396ms     740.495us           800  
                                     aten::_convolution         0.23%       4.806ms         4.57%      95.312ms     119.140us       0.000us         0.00%     592.396ms     740.495us           800  
                                 aten::conv_transpose2d         0.04%     745.000us         1.09%      22.667ms     113.335us       0.000us         0.00%     322.748ms       1.614ms           200  
                      aten::cudnn_convolution_transpose         0.68%      14.176ms         0.91%      19.064ms      95.320us     322.748ms        16.31%     322.748ms       1.614ms           200  
                                           aten::conv2d         0.10%       1.988ms         3.97%      82.751ms     137.918us       0.000us         0.00%     269.648ms     449.413us           600  
                                aten::cudnn_convolution         2.81%      58.502ms         3.43%      71.442ms     119.070us     269.648ms        13.62%     269.648ms     449.413us           600  
    maxwell_scudnn_128x128_stridedB_splitK_medium_nn_v0         0.00%       0.000us         0.00%       0.000us       0.000us     222.144ms        11.22%     222.144ms     462.800us           480  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us     156.063ms         7.88%     156.063ms     650.263us           240  
                 maxwell_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     135.699ms         6.86%     135.699ms     484.639us           280  
                 maxwell_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     108.550ms         5.48%     108.550ms     339.219us           320  
                 maxwell_scudnn_128x64_relu_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      93.062ms         4.70%      93.062ms     581.638us           160  
                               Optimizer.step#Adam.step         3.17%      66.003ms         9.98%     208.122ms       2.602ms       0.000us         0.00%      52.812ms     660.150us            80  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.28%       5.765ms         1.96%      40.792ms      78.446us       0.000us         0.00%      37.244ms      71.623us           520  
                                CudnnBatchNormBackward0         0.10%       2.178ms         1.68%      35.027ms      67.360us       0.000us         0.00%      37.244ms      71.623us           520  
