-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.31%      44.591ms        40.75%     785.449ms     236.012us       0.000us         0.00%     415.128ms     124.738us          3328  
                                   ConvolutionBackward0         0.95%      18.271ms        37.27%     718.428ms     215.874us       0.000us         0.00%     412.053ms     123.814us          3328  
                             aten::convolution_backward        22.01%     424.219ms        36.32%     700.157ms     210.384us     363.007ms        49.63%     412.053ms     123.814us          3328  
                                           aten::conv2d         0.55%      10.644ms        25.86%     498.415ms     149.764us       0.000us         0.00%     149.163ms      44.821us          3328  
                                      aten::convolution         1.57%      30.214ms        25.30%     487.771ms     146.566us       0.000us         0.00%     149.163ms      44.821us          3328  
                                     aten::_convolution         1.97%      38.063ms        23.74%     457.557ms     137.487us       0.000us         0.00%     149.163ms      44.821us          3328  
                                aten::cudnn_convolution        13.87%     267.303ms        17.48%     337.034ms     101.272us     114.444ms        15.65%     114.444ms      34.388us          3328  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      71.542ms         9.78%      71.542ms      79.846us           896  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      61.392ms         8.39%      61.392ms      47.962us          1280  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      61.190ms         8.37%      61.190ms      53.116us          1152  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.20%       3.888ms         1.08%      20.823ms      54.227us       0.000us         0.00%      52.010ms     135.443us           384  
                          MaxPool2DWithIndicesBackward0         0.09%       1.666ms         0.88%      16.935ms      44.102us       0.000us         0.00%      52.010ms     135.443us           384  
                 aten::max_pool2d_with_indices_backward         0.32%       6.087ms         0.79%      15.269ms      39.763us      46.620ms         6.37%      52.010ms     135.443us           384  
                                              aten::sum         4.05%      78.032ms         5.93%     114.229ms      34.324us      49.046ms         6.71%      49.046ms      14.737us          3328  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      49.046ms         6.71%      49.046ms      14.737us          3328  
                                             aten::add_         5.72%     110.193ms        10.50%     202.389ms      18.019us      48.039ms         6.57%      48.039ms       4.277us         11232  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      47.044ms         6.43%      47.044ms      52.504us           896  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us      46.620ms         6.37%      46.620ms     121.406us           384  
