-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               NativeLayerNormBackward0         0.03%       1.100ms         0.39%      12.846ms      61.760us       0.000us         0.00%      42.266ms     203.202us           208  
                       aten::native_layer_norm_backward         0.11%       3.547ms         0.36%      11.746ms      56.471us      42.266ms         1.28%      42.266ms     203.202us           208  
                                              aten::pow         0.12%       3.843ms         0.18%       5.865ms      28.197us      41.989ms         1.27%      41.989ms     201.870us           208  
      autograd::engine::evaluate_function: DivBackward0         0.06%       1.855ms         0.14%       4.486ms      46.729us       0.000us         0.00%      41.631ms     433.656us            96  
                                           DivBackward0         0.01%     374.000us         0.08%       2.631ms      27.406us       0.000us         0.00%      41.631ms     433.656us            96  
                               aten::cross_entropy_loss         0.00%      75.000us         0.02%     751.000us      93.875us       0.000us         0.00%      34.535ms       4.317ms             8  
autograd::engine::evaluate_function: LogSoftmaxBackw...         0.00%      61.000us         0.01%     313.000us      39.125us       0.000us         0.00%      34.093ms       4.262ms             8  
                                    LogSoftmaxBackward0         0.00%      53.000us         0.01%     252.000us      31.500us       0.000us         0.00%      34.093ms       4.262ms             8  
                       aten::_log_softmax_backward_data         0.00%     117.000us         0.01%     199.000us      24.875us      34.093ms         1.03%      34.093ms       4.262ms             8  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      34.093ms         1.03%      34.093ms       4.262ms             8  
                                      aten::log_softmax         0.00%      44.000us         0.01%     350.000us      43.750us       0.000us         0.00%      33.882ms       4.235ms             8  
                                     aten::_log_softmax         0.01%     207.000us         0.01%     299.000us      37.375us      33.882ms         1.03%      33.882ms       4.235ms             8  
void at::native::(anonymous namespace)::cunn_SoftMax...         0.00%       0.000us         0.00%       0.000us       0.000us      33.882ms         1.03%      33.882ms       4.235ms             8  
                                  sgemm_32x32x32_TN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      31.364ms         0.95%      31.364ms       1.307ms            24  
     autograd::engine::evaluate_function: TanhBackward0         0.02%     617.000us         0.10%       3.317ms      31.894us       0.000us         0.00%      31.312ms     301.077us           104  
                                          TanhBackward0         0.01%     464.000us         0.08%       2.700ms      25.962us       0.000us         0.00%      31.312ms     301.077us           104  
                                    aten::tanh_backward         0.04%       1.302ms         0.07%       2.236ms      21.500us      31.312ms         0.95%      31.312ms     301.077us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      31.312ms         0.95%      31.312ms     301.077us           104  
                                  sgemm_32x32x32_NN_vec         0.00%       0.000us         0.00%       0.000us       0.000us      29.976ms         0.91%      29.976ms       1.873ms            16  
void at::native::(anonymous namespace)::layer_norm_g...         0.00%       0.000us         0.00%       0.000us       0.000us      24.646ms         0.75%      24.646ms     118.490us           208  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.533ms         0.68%      22.533ms      68.698us           328  
                                             aten::tanh         0.05%       1.670ms         0.08%       2.484ms      23.885us      21.034ms         0.64%      21.034ms     202.250us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.034ms         0.64%      21.034ms     202.250us           104  
                                          ViewBackward0         0.10%       3.243ms         0.75%      24.430ms      16.330us       0.000us         0.00%      21.030ms      14.057us          1496  
