-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: SliceBackward0         3.43%      79.208ms        29.52%     681.938ms      68.966us       0.000us         0.00%     590.303ms      59.699us          9888  
                                         SliceBackward0         1.22%      28.079ms        23.38%     540.065ms      54.618us       0.000us         0.00%     466.610ms      47.190us          9888  
                                   aten::slice_backward         2.48%      57.359ms        22.16%     511.986ms      51.779us       0.000us         0.00%     466.610ms      47.190us          9888  
    autograd::engine::evaluate_function: AddmmBackward0         0.38%       8.830ms         3.73%      86.209ms     145.623us       0.000us         0.00%     428.313ms     723.502us           592  
                                         AddmmBackward0         0.31%       7.241ms         2.34%      54.090ms      91.368us       0.000us         0.00%     409.898ms     692.395us           592  
                                               aten::mm         0.93%      21.530ms         1.60%      37.015ms      31.263us     409.898ms        18.78%     409.898ms     346.198us          1184  
                                            aten::copy_         4.55%     105.134ms        10.17%     234.887ms      14.407us     356.009ms        16.31%     356.014ms      21.836us         16304  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     294.771ms        13.50%     294.771ms      30.376us          9704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     256.999ms        11.77%     256.999ms      29.046us          8848  
                                maxwell_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     256.095ms        11.73%     256.095ms     126.031us          2032  
                                           aten::linear         0.20%       4.519ms         2.44%      56.263ms      93.772us       0.000us         0.00%     222.457ms     370.762us           600  
                                            aten::addmm         1.14%      26.405ms         1.81%      41.740ms      69.567us     222.457ms        10.19%     222.457ms     370.762us           600  
                                              aten::bmm         3.30%      76.183ms         4.95%     114.289ms      24.802us     215.541ms         9.87%     215.541ms      46.775us          4608  
                                              aten::add         2.91%      67.255ms         4.62%     106.625ms      19.658us     195.718ms         8.97%     195.718ms      36.084us          5424  
                               Optimizer.step#Adam.step         4.52%     104.381ms        14.37%     331.912ms      41.489ms       0.000us         0.00%     194.789ms      24.349ms             8  
                                            aten::fill_         3.61%      83.326ms         8.43%     194.788ms      14.650us     185.496ms         8.50%     185.496ms      13.951us         13296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     185.496ms         8.50%     185.496ms      13.951us         13296  
                                            aten::zero_         1.70%      39.330ms         9.84%     227.274ms      17.613us       0.000us         0.00%     184.676ms      14.312us         12904  
                                            aten::zeros         1.97%      45.414ms        15.04%     347.365ms      27.551us       0.000us         0.00%     179.156ms      14.210us         12608  
